@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Distances in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.020243507,153
0.017386653,154
0.01627529,155
0.016403453,156
0.016702505,157
0.014856288,158
0.014411843,159
0.012322787,160
0.009537986,161
0.007189944,162
0.007798266,163
0.0077142185,164
0.007513855,165
0.0065695164,166
0.005732827,167
0.0055480557,168
0.005880906,169
0.0059851995,170
0.005738508,171
0.005616852,172
0.0054201777,173
0.0056036273,174
0.007836381,175
0.019485405,176
0.022230692,177
0.021057168,178
0.019035645,179
0.017435009,180
0.015824156,181
0.016177615,182
0.016026903,183
0.015566835,184
0.012854655,185
0.011524847,186
0.009822738,187
0.008405184,188
0.0075354944,189
0.0075074965,190
0.005760483,191
0.0039105387,192
0.0035111795,193
0.0030108043,194
0.0029210642,195
0.002845385,196
0.0028608618,197
0.002531405,198
0.0029773496,199
0.0025562618,200
0.0027146942,201
0.0023995575,202
0.002485935,203
0.0036097788,204
0.009746821,205
0.013814374,206
0.009935917,207
0.008425042,208
0.0059681595,209
0.004594936,210
0.005875781,211
0.0055997437,212
0.004725137,213
0.004960051,214
0.0049010604,215
0.0041977707,216
0.0046145194,217
0.0043661543,218
0.0136649115,219
0.020981152,220
0.019558838,221
0.019156452,222
0.018519217,223
0.016165474,224
0.016742669,225
0.016493836,226
0.015704019,227
0.013060817,228
0.010576406,229
0.008666076,230
0.011953318,231
0.014482831,232
0.018466933,233
0.018974597,234
0.018192204,235
0.017482951,236
0.015219914,237
0.014579928,238
0.010524101,239
0.009473999,240
0.008392187,241
0.015345867,242
0.031693704,243
0.02926854,244
0.025357492,245
0.02479008,246
0.023888184,247
0.022739107,248
0.018713206,249
0.016699005,250
0.016004415,251
0.01385887,252
0.012582845,253
0.011626981,254
0.010486763,255
0.00923358,256
0.008054735,257
0.016502207,258
0.013693381,259
0.01597391,260
0.009132206,261
0.008618839,262
0.008312751,263
0.007824269,264
0.007974605,265
0.0068550557,266
0.007769957,267
0.008206977,268
0.0072864788,269
0.0073466883,270
0.008469081,271
0.005420906,272
0.0058016796,273
0.005971484,274
0.0047400626,275
0.004002649,276
0.004103433,277
0.0037508842,278
0.0038279872,279
0.0025288097,280
0.0021122943,281
0.00223214,282
0.0018110155,283
0.0019920764,284
0.001878783,285
0.0017348181,286
0.002499617,287
0.003951987,288
0.004223527,289
0.0042828904,290
0.004286387,291
0.004194644,292
0.0041676518,293
0.004087812,294
0.0040722443,295
0.0034528354,296
0.0033316142,297
0.003082686,298
0.0025475002,299
0.0030615868,300
0.0025878449,301
0.0029084461,302
0.0025822502,303
0.002344345,304
0.00282561,305
0.0027420653,306
0.0025781759,307
0.0026132772,308
0.0025590898,309
0.0026807466,310
0.0021529438,311
0.002163429,312
0.002453566,313
0.002164844,314
0.0035139886,315
0.004542543,316
0.0038543204,317
0.0039053129,318
0.0040667397,319
0.0036508015,320
0.0039843386,321
0.00398687,322
0.003770299,323
0.0036367704,324
0.0033706473,325
0.003773841,326
0.0034293528,327
0.003299516,328
0.0032406605,329
0.0027988716,330
0.0029568304,331
0.0032716815,332
0.0029070394,333
0.0030955588,334
0.0026651598,335
0.0024508089,336
0.0027904208,337
0.0024357291,338
0.0023025253,339
0.002470931,340
0.0025098065,341
0.002201118,342
0.002248723,343
0.0024070141,344
0.002218117,345
0.0019336297,346
0.0021473416,347
0.0020492333,348
0.0017391208,349
0.0018860446,350
0.0019149036,351
0.0017522987,352
0.0016696522,353
0.00179301,354
0.002672168,355
