@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Zero-crossing rate' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.05078125,540
0.072265625,541
0.048828125,542
0.048828125,543
0.052734375,544
0.044921875,545
0.048828125,546
0.05078125,547
0.048828125,548
0.046875,549
0.048828125,550
0.05078125,551
0.048828125,552
0.046875,553
0.056640625,554
0.05078125,555
0.056640625,556
0.064453125,557
0.0625,558
0.05859375,559
0.056640625,560
0.060546875,561
0.0625,562
0.064453125,563
0.064453125,564
0.0625,565
0.064453125,566
0.05078125,567
0.060546875,568
0.056640625,569
0.0546875,570
0.052734375,571
0.046875,572
0.05078125,573
0.0625,574
0.056640625,575
0.056640625,576
0.056640625,577
0.056640625,578
0.056640625,579
0.056640625,580
0.068359375,581
0.056640625,582
0.0546875,583
0.048828125,584
0.056640625,585
0.048828125,586
0.052734375,587
0.052734375,588
0.05078125,589
0.056640625,590
0.048828125,591
0.05078125,592
0.05078125,593
0.05078125,594
0.05078125,595
0.05078125,596
0.048828125,597
0.052734375,598
0.048828125,599
0.05078125,600
0.05078125,601
0.037109375,602
0.041015625,603
0.041015625,604
0.03515625,605
0.0390625,606
0.029296875,607
0.03125,608
0.0390625,609
0.029296875,610
0.02734375,611
0.01953125,612
0.0234375,613
0.03125,614
0.03125,615
0.029296875,616
0.025390625,617
0.025390625,618
0.025390625,619
0.025390625,620
0.025390625,621
0.025390625,622
0.025390625,623
0.0234375,624
0.03125,625
0.0234375,626
0.03125,627
0.03125,628
0.01953125,629
0.021484375,630
0.03515625,631
0.02734375,632
0.02734375,633
0.03515625,634
0.0234375,635
0.029296875,636
0.029296875,637
0.025390625,638
0.02734375,639
0.025390625,640
0.021484375,641
0.033203125,642
0.03125,643
0.033203125,644
0.03125,645
0.033203125,646
0.03125,647
0.03125,648
0.03125,649
0.033203125,650
0.037109375,651
0.03125,652
0.033203125,653
0.03515625,654
0.03125,655
0.03125,656
0.033203125,657
0.033203125,658
0.03515625,659
0.029296875,660
0.03125,661
0.02734375,662
0.03125,663
0.03125,664
0.03515625,665
0.033203125,666
0.03125,667
0.029296875,668
0.02734375,669
0.033203125,670
0.033203125,671
0.03125,672
0.02734375,673
0.03125,674
0.03125,675
0.02734375,676
0.03125,677
0.0234375,678
0.033203125,679
0.021484375,680
0.0234375,681
0.02734375,682
0.01953125,683
0.0234375,684
0.02734375,685
0.025390625,686
0.033203125,687
0.02734375,688
0.0703125,689
0.0859375,690
0.080078125,691
0.0859375,692
0.078125,693
0.048828125,694
0.05859375,695
0.060546875,696
0.041015625,697
0.056640625,698
0.048828125,699
0.048828125,700
0.04296875,701
0.041015625,702
0.044921875,703
0.0390625,704
0.046875,705
0.03125,706
0.033203125,707
0.0390625,708
0.033203125,709
0.0390625,710
0.0390625,711
0.033203125,712
0.033203125,713
0.041015625,714
0.03515625,715
0.046875,716
0.0390625,717
0.052734375,718
0.0859375,719
0.083984375,720
0.0859375,721
0.080078125,722
0.056640625,723
0.048828125,724
0.060546875,725
0.03515625,726
0.037109375,727
0.033203125,728
0.0234375,729
0.025390625,730
0.037109375,731
0.046875,732
0.0390625,733
0.052734375,734
0.06640625,735
0.05078125,736
0.052734375,737
0.037109375,738
0.025390625,739
0.029296875,740
0.072265625,741
0.083984375,742
0.083984375,743
0.0859375,744
0.083984375,745
0.08203125,746
0.068359375,747
0.0859375,748
0.06640625,749
0.072265625,750
0.056640625,751
0.068359375,752
0.0546875,753
0.0546875,754
0.060546875,755
0.0625,756
0.0703125,757
0.068359375,758
0.072265625,759
0.060546875,760
