@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Spectral centroid' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1095.6697,1093
955.5231,1094
956.023,1095
840.2631,1096
853.5634,1097
822.4817,1098
876.694,1099
883.79004,1100
786.6693,1101
852.8945,1102
835.87604,1103
800.69116,1104
817.2392,1105
783.65796,1106
739.2339,1107
710.9993,1108
754.2645,1109
769.2072,1110
906.24866,1111
750.46985,1112
829.5374,1113
735.88226,1114
711.3681,1115
724.32855,1116
666.9544,1117
758.3523,1118
697.88715,1119
693.02277,1120
744.9792,1121
658.701,1122
710.17255,1123
692.08246,1124
663.0229,1125
647.35645,1126
678.3166,1127
608.7921,1128
646.3226,1129
616.52136,1130
639.8111,1131
660.74756,1132
603.1454,1133
641.8063,1134
632.1979,1135
612.2183,1136
713.7644,1137
639.1249,1138
635.16254,1139
573.89014,1140
524.1875,1141
544.6833,1142
526.20795,1143
537.19916,1144
551.80316,1145
555.2545,1146
583.6642,1147
614.34314,1148
614.7357,1149
699.7095,1150
766.0191,1151
635.42737,1152
671.0967,1153
701.6381,1154
708.4136,1155
694.46423,1156
656.55994,1157
662.37103,1158
649.3725,1159
989.3453,1160
1101.0145,1161
942.0513,1162
887.2159,1163
828.18384,1164
830.92804,1165
812.51715,1166
780.6319,1167
814.31104,1168
829.35486,1169
747.6162,1170
767.2873,1171
735.9297,1172
700.2379,1173
693.6053,1174
740.47,1175
762.84174,1176
720.2215,1177
674.70636,1178
643.32117,1179
663.07404,1180
713.85815,1181
681.071,1182
705.1133,1183
652.9983,1184
656.2267,1185
657.2683,1186
645.53375,1187
662.1491,1188
735.2288,1189
951.82837,1190
911.89484,1191
860.6126,1192
854.79694,1193
863.82306,1194
818.4869,1195
827.9961,1196
909.0578,1197
873.9873,1198
843.9285,1199
836.3718,1200
817.72,1201
804.9963,1202
771.10223,1203
773.441,1204
774.4127,1205
700.8201,1206
687.74884,1207
690.979,1208
700.8309,1209
654.1665,1210
597.82,1211
556.50543,1212
575.90173,1213
601.9694,1214
587.7208,1215
618.618,1216
601.5927,1217
601.3478,1218
826.75977,1219
818.1215,1220
794.5937,1221
716.0125,1222
709.5645,1223
699.018,1224
704.4312,1225
704.6451,1226
751.1536,1227
795.9259,1228
761.68146,1229
763.9075,1230
738.9907,1231
809.33936,1232
787.58234,1233
781.215,1234
780.54193,1235
734.0323,1236
732.9115,1237
769.2009,1238
771.7532,1239
776.4447,1240
753.4389,1241
720.57245,1242
759.80566,1243
767.33484,1244
686.8845,1245
671.5928,1246
631.5357,1247
666.78485,1248
733.8122,1249
690.9236,1250
675.234,1251
673.9038,1252
644.48236,1253
704.1578,1254
691.3498,1255
655.6883,1256
698.82025,1257
696.649,1258
702.63354,1259
728.07983,1260
646.3595,1261
649.08527,1262
624.5554,1263
701.91724,1264
669.3549,1265
674.2578,1266
602.1839,1267
653.9727,1268
625.3014,1269
591.94385,1270
584.59,1271
598.85583,1272
552.48175,1273
587.1078,1274
636.4202,1275
675.6303,1276
632.1216,1277
