@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Angles in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.4119235,3196
1.0290602,3197
1.4118481,3198
1.5228131,3199
1.3132097,3200
1.2624947,3201
0.9699356,3202
1.3796209,3203
1.4830537,3204
1.4582129,3205
1.4829051,3206
1.2383976,3207
1.10367,3208
1.5302144,3209
1.4908465,3210
1.4529734,3211
1.3491278,3212
1.1977202,3213
1.33126,3214
1.4079404,3215
1.5264349,3216
1.4921722,3217
1.3047568,3218
1.4454329,3219
1.4732702,3220
1.4506717,3221
1.6317717,3222
1.1974908,3223
1.209712,3224
1.4647828,3225
1.4835666,3226
1.4203601,3227
1.3574903,3228
1.0522248,3229
1.5103495,3230
1.4784285,3231
1.5760405,3232
1.5039005,3233
1.2673998,3234
1.4649504,3235
1.5044259,3236
1.5751901,3237
1.5087622,3238
1.296677,3239
1.3391697,3240
1.6401448,3241
1.564488,3242
1.6188413,3243
1.456035,3244
1.0691491,3245
1.3729906,3246
1.4598287,3247
1.2856454,3248
1.5571327,3249
1.1581864,3250
1.0598196,3251
1.5774928,3252
1.5152608,3253
1.6016439,3254
1.2396277,3255
1.1296414,3256
1.4314905,3257
1.3842506,3258
1.48959,3259
1.5538256,3260
1.3234541,3261
1.1014991,3262
1.4537032,3263
1.3712176,3264
1.497225,3265
1.2128428,3266
1.1994278,3267
1.3171296,3268
1.2357808,3269
1.2427955,3270
1.3320274,3271
1.1036369,3272
1.4115419,3273
1.3808386,3274
1.528687,3275
1.5097444,3276
1.2819942,3277
1.3887703,3278
1.4714658,3279
1.6441678,3280
1.5876354,3281
1.5545568,3282
1.4149802,3283
1.560933,3284
1.5508204,3285
1.6121217,3286
1.5341852,3287
1.0040762,3288
1.3684363,3289
1.5202496,3290
1.522576,3291
1.4733944,3292
1.2521611,3293
1.5340751,3294
1.6063833,3295
1.6329495,3296
1.6550175,3297
1.1626844,3298
1.241216,3299
1.3355116,3300
1.3335232,3301
1.3559355,3302
1.3954936,3303
0.91792136,3304
1.4035385,3305
1.1954277,3306
1.5886266,3307
1.5068427,3308
1.231266,3309
1.3105103,3310
1.2226183,3311
1.1211349,3312
1.057294,3313
1.1509268,3314
1.1579804,3315
1.4594306,3316
1.608905,3317
1.5996842,3318
1.5514791,3319
1.1946203,3320
1.3286444,3321
1.5830936,3322
1.6187879,3323
1.5521286,3324
1.3350242,3325
1.0556293,3326
1.5107411,3327
1.5381824,3328
1.6810677,3329
1.5031096,3330
1.1956713,3331
1.4046891,3332
1.3629409,3333
1.4628879,3334
1.5003195,3335
1.175272,3336
1.5597456,3337
1.5786135,3338
1.4931378,3339
1.5640452,3340
1.1470435,3341
1.3066404,3342
1.3245186,3343
1.4103678,3344
1.4337965,3345
1.4625143,3346
1.2119329,3347
1.5750619,3348
1.4750644,3349
1.4139352,3350
1.4408456,3351
1.1622435,3352
1.3422247,3353
1.2649453,3354
1.3767556,3355
1.4015204,3356
1.303964,3357
1.2454666,3358
1.5409434,3359
1.445898,3360
1.4765836,3361
1.1930379,3362
1.4274532,3363
1.5042107,3364
1.7034822,3365
1.6165498,3366
1.4584309,3367
1.2838676,3368
1.5454398,3369
1.677948,3370
1.6705412,3371
1.1869595,3372
1.225276,3373
1.4787443,3374
1.4741884,3375
1.5348587,3376
1.4793756,3377
1.2427877,3378
1.3385917,3379
1.5402441,3380
1.4612279,3381
1.3959779,3382
1.4150037,3383
1.3111012,3384
1.4134585,3385
1.339563,3386
1.3589514,3387
1.3081312,3388
1.1176643,3389
1.2214931,3390
1.3049331,3391
1.2755258,3392
1.5411605,3393
1.285232,3394
1.009768,3395
1.3781785,3396
1.3398358,3397
1.3898278,3398
1.3737783,3399
1.2341657,3400
1.5023776,3401
1.4719402,3402
1.4415226,3403
1.4740667,3404
1.2228885,3405
1.2978618,3406
1.6199862,3407
1.6446944,3408
1.5087746,3409
1.3759797,3410
1.0277451,3411
1.5795486,3412
1.6869594,3413
1.742425,3414
1.5796397,3415
1.1251267,3416
1.4372967,3417
1.394683,3418
1.436071,3419
1.4904459,3420
1.2761908,3421
1.1616336,3422
1.5196016,3423
1.5312314,3424
1.4593877,3425
1.3809462,3426
1.1670085,3427
1.4049915,3428
1.3732724,3429
1.3729174,3430
1.4047793,3431
1.0801189,3432
1.2460152,3433
1.3059024,3434
1.334137,3435
1.3738102,3436
1.2021569,3437
1.2601838,3438
1.3980256,3439
1.5837381,3440
1.5510286,3441
1.2494973,3442
1.2817955,3443
1.5387093,3444
1.3312144,3445
1.3636131,3446
1.2771404,3447
1.3249102,3448
1.2485491,3449
1.3895806,3450
1.376249,3451
1.3740978,3452
1.039662,3453
1.3371794,3454
1.3782526,3455
1.5506552,3456
1.5743908,3457
1.2091297,3458
1.2045482,3459
1.4272727,3460
1.4293821,3461
1.5336448,3462
1.4866822,3463
1.149387,3464
1.4662064,3465
1.5339637,3466
1.5844314,3467
1.5925789,3468
1.3035713,3469
1.3287572,3470
1.3856333,3471
1.4535271,3472
1.3849949,3473
1.3855771,3474
1.2738116,3475
1.5301448,3476
1.6032214,3477
1.5027514,3478
1.4795865,3479
1.2687535,3480
1.4128904,3481
1.5114639,3482
1.525374,3483
1.4563917,3484
1.3299245,3485
1.3738829,3486
1.5349998,3487
1.5492119,3488
1.4050596,3489
1.1599497,3490
1.1609172,3491
1.381454,3492
1.4375699,3493
1.4774537,3494
1.419642,3495
1.136179,3496
1.5105481,3497
1.5706135,3498
1.5185248,3499
1.594246,3500
1.1848564,3501
1.2268246,3502
1.4457862,3503
1.5415202,3504
1.5491242,3505
1.4179907,3506
1.0706347,3507
1.4708533,3508
1.4445418,3509
1.5621068,3510
1.5089833,3511
1.2778676,3512
1.4421204,3513
1.5233741,3514
1.5681618,3515
1.5153782,3516
1.4656544,3517
1.197426,3518
1.6000563,3519
1.6032248,3520
1.6069093,3521
1.5233214,3522
1.2134662,3523
1.428839,3524
1.4915905,3525
1.4047529,3526
1.5570089,3527
1.4378638,3528
1.224838,3529
1.5177618,3530
1.5372527,3531
1.6205132,3532
1.5953249,3533
1.4513984,3534
1.2232903,3535
1.3981014,3536
1.4364828,3537
1.4116024,3538
1.3704743,3539
1.3683658,3540
1.3233024,3541
1.3447148,3542
1.3591424,3543
1.2417651,3544
1.2230523,3545
1.0190768,3546
1.3773606,3547
1.3310218,3548
1.2580725,3549
1.3384556,3550
1.1504498,3551
1.3415848,3552
1.1916625,3553
1.3541038,3554
1.542617,3555
1.3370997,3556
1.1068983,3557
1.4888217,3558
1.3523991,3559
1.2752489,3560
1.263409,3561
0.9857807,3562
1.3673655,3563
1.2690127,3564
1.2766074,3565
1.0208807,3566
1.260691,3567
1.3633059,3568
0.91294974,3569
1.3738425,3570
1.5442234,3571
1.4865941,3572
1.2399739,3573
1.5917075,3574
1.046928,3575
1.2841891,3576
1.5937506,3577
1.4217942,3578
1.5736877,3579
1.6144085,3580
1.6468369,3581
1.6613289,3582
1.5526367,3583
1.6303767,3584
1.5774217,3585
1.6311483,3586
1.6566758,3587
1.4413717,3588
0.91822344,3589
0.75622374,3590
0.99187654,3591
0.9670433,3592
1.1686695,3593
1.4019792,3594
1.4614298,3595
1.4382817,3596
1.2201775,3597
1.2584008,3598
1.24582,3599
1.2703954,3600
1.1934625,3601
1.2903712,3602
1.3424662,3603
1.3583367,3604
1.3111573,3605
1.1654444,3606
1.2336577,3607
1.5268838,3608
1.6101607,3609
1.4553187,3610
1.3008358,3611
1.328094,3612
1.3434736,3613
1.312918,3614
1.1576436,3615
1.1845121,3616
1.1875205,3617
1.0282714,3618
0.90859437,3619
1.381653,3620
1.3581421,3621
1.5559179,3622
1.4482424,3623
1.4442413,3624
1.1227591,3625
1.287132,3626
1.3741256,3627
1.3879015,3628
1.3815697,3629
1.3870791,3630
1.0156002,3631
1.2804503,3632
1.4027163,3633
1.4311917,3634
1.4184891,3635
1.0240163,3636
1.4525572,3637
1.5280422,3638
1.3408238,3639
1.4317003,3640
1.1725326,3641
1.0947944,3642
1.2595632,3643
1.3861269,3644
1.3688582,3645
1.3774471,3646
1.1763175,3647
1.456057,3648
1.3799658,3649
1.4105475,3650
1.3769422,3651
1.2011323,3652
1.2882563,3653
1.4501649,3654
1.5389341,3655
1.559302,3656
1.3772323,3657
1.325765,3658
1.6220936,3659
1.6262223,3660
1.413821,3661
1.3585156,3662
1.2116843,3663
1.4991361,3664
1.4384923,3665
1.3548269,3666
1.4764497,3667
1.3963343,3668
1.3711944,3669
1.6349082,3670
1.6433198,3671
1.6550801,3672
1.2088764,3673
1.2979847,3674
1.4840734,3675
1.4085624,3676
1.555353,3677
1.4992274,3678
1.2325021,3679
1.4871147,3680
1.4066517,3681
1.3868397,3682
1.4973638,3683
1.2371049,3684
1.1859096,3685
1.5422208,3686
1.6056631,3687
1.6249502,3688
1.5241715,3689
1.2406167,3690
1.3885912,3691
1.446941,3692
1.5842793,3693
1.5637128,3694
1.1412927,3695
1.1365105,3696
1.4795296,3697
1.514085,3698
1.5262594,3699
1.5008478,3700
1.1785024,3701
1.2521601,3702
1.2697383,3703
1.288914,3704
1.3910631,3705
1.119149,3706
1.3023702,3707
1.3251528,3708
1.3604369,3709
1.4384156,3710
1.3203459,3711
1.1150699,3712
1.3838912,3713
1.3087076,3714
1.4170187,3715
1.4006901,3716
1.0768361,3717
1.2741867,3718
1.1428487,3719
1.5216552,3720
1.4859457,3721
1.1692477,3722
1.3389242,3723
1.5586101,3724
1.4773607,3725
1.3765231,3726
1.1225674,3727
1.1419044,3728
1.3557127,3729
1.3812419,3730
1.416,3731
1.3136116,3732
1.0697793,3733
1.273943,3734
1.4226658,3735
1.623981,3736
1.4375057,3737
0.9995667,3738
1.4316294,3739
1.4844227,3740
1.5398288,3741
1.5329995,3742
1.1930629,3743
0.91458404,3744
1.47608,3745
1.4216684,3746
1.599646,3747
1.5323173,3748
1.1272925,3749
1.2651033,3750
1.2946413,3751
1.6031986,3752
1.6545057,3753
1.269544,3754
1.389611,3755
1.5755216,3756
1.5560344,3757
1.6402562,3758
1.2929639,3759
0.9435912,3760
1.4195517,3761
1.4513235,3762
1.5912639,3763
1.5402128,3764
1.3214798,3765
1.0720228,3766
1.5019718,3767
1.5224271,3768
1.6308517,3769
1.4187586,3770
0.98924196,3771
1.5770957,3772
1.5643277,3773
1.6069303,3774
1.6359987,3775
1.0866827,3776
1.1376054,3777
1.4987651,3778
1.6253232,3779
1.7012451,3780
1.0738314,3781
1.210668,3782
1.4574147,3783
1.5605744,3784
1.6049123,3785
1.3858778,3786
1.1228508,3787
1.2737684,3788
1.3551191,3789
1.5903546,3790
1.5911598,3791
1.0566192,3792
1.3582213,3793
1.4948777,3794
1.6362367,3795
1.5544688,3796
1.2315888,3797
1.2053394,3798
1.5015719,3799
1.3412449,3800
1.0983765,3801
1.0922793,3802
0.8295145,3803
1.0951937,3804
1.0564969,3805
1.1419524,3806
1.2531202,3807
1.0806677,3808
1.4185251,3809
1.6397412,3810
1.4368855,3811
1.5937321,3812
1.3613114,3813
1.1101604,3814
1.0709966,3815
1.3242648,3816
1.5369879,3817
1.5295591,3818
0.90811104,3819
1.2719526,3820
1.3420222,3821
1.4565586,3822
1.4204209,3823
1.2477863,3824
1.186252,3825
1.4119327,3826
1.4752713,3827
1.6233503,3828
1.3319012,3829
1.1741405,3830
1.3407677,3831
1.417199,3832
1.5533992,3833
1.4616274,3834
1.1468205,3835
1.398274,3836
1.5594312,3837
1.7310553,3838
1.6881226,3839
1.4965609,3840
1.1032709,3841
1.4735924,3842
1.5588751,3843
1.7073152,3844
1.386834,3845
1.1959785,3846
1.3001196,3847
1.3579745,3848
1.4066255,3849
1.5237707,3850
1.0842128,3851
1.4428368,3852
1.5522813,3853
1.6344016,3854
1.6865517,3855
1.3142102,3856
1.2584423,3857
1.345068,3858
1.4503847,3859
1.4579954,3860
1.3948834,3861
1.2627139,3862
1.378724,3863
1.5651696,3864
1.6677332,3865
1.4430695,3866
1.1848929,3867
1.265596,3868
1.487058,3869
1.4847028,3870
1.5137897,3871
1.3223842,3872
1.1658741,3873
1.5330342,3874
1.6169996,3875
1.6153585,3876
1.3238959,3877
1.2321951,3878
1.2952306,3879
1.4230492,3880
1.4416947,3881
1.423123,3882
1.0248425,3883
1.315494,3884
1.333924,3885
1.5215594,3886
1.446971,3887
1.2526758,3888
1.1003059,3889
1.3863422,3890
1.5029583,3891
1.5159553,3892
1.4533257,3893
1.2553185,3894
1.340081,3895
1.4029337,3896
1.3766029,3897
1.3360085,3898
0.95308024,3899
1.21476,3900
1.2746755,3901
1.3878464,3902
1.3910781,3903
1.2534595,3904
0.9467089,3905
1.0986873,3906
1.4078957,3907
1.530118,3908
1.3988963,3909
1.256545,3910
1.5320402,3911
1.3740643,3912
1.5379691,3913
1.4913236,3914
1.3179033,3915
1.2948108,3916
1.4117664,3917
1.5061997,3918
1.5905917,3919
1.302072,3920
1.1230937,3921
1.4170678,3922
1.4436604,3923
1.5924463,3924
1.4965116,3925
1.2388947,3926
1.7422216,3927
1.7358576,3928
1.7189449,3929
1.4725584,3930
1.2254015,3931
1.2492645,3932
1.4258718,3933
1.4857973,3934
1.5053505,3935
1.109082,3936
1.2735281,3937
1.2982767,3938
1.4154598,3939
1.5672098,3940
1.5384552,3941
1.2554501,3942
1.5619454,3943
1.463186,3944
1.587983,3945
1.5503687,3946
1.1911937,3947
1.4628913,3948
1.4641858,3949
1.3232734,3950
1.4353137,3951
1.2244959,3952
1.3839134,3953
1.4583342,3954
1.535714,3955
1.2982635,3956
1.1674448,3957
0.8196861,3958
1.008169,3959
0.9860911,3960
1.0350409,3961
1.1750563,3962
1.1812425,3963
1.2517363,3964
1.3212044,3965
1.432431,3966
1.5310912,3967
1.3442072,3968
1.1001587,3969
1.4333296,3970
1.319875,3971
1.4251999,3972
1.4136928,3973
1.3208421,3974
1.2021724,3975
1.3183202,3976
1.4194219,3977
1.4560319,3978
1.2608954,3979
1.2614287,3980
1.431089,3981
1.389463,3982
1.3220471,3983
1.1714213,3984
1.0581197,3985
1.2727748,3986
1.2686443,3987
1.389825,3988
1.4379926,3989
1.1179063,3990
1.3046418,3991
1.3792536,3992
1.5674102,3993
1.4894009,3994
0.9487562,3995
1.3030001,3996
1.5255299,3997
1.5400354,3998
1.5139583,3999
1.3293896,4000
1.0801313,4001
1.2668257,4002
1.4610868,4003
1.5305588,4004
1.4630295,4005
1.3150411,4006
1.4256771,4007
1.3878525,4008
1.4698057,4009
1.4893202,4010
1.3015841,4011
1.4014348,4012
1.600328,4013
1.6966422,4014
1.723377,4015
1.391287,4016
1.1767235,4017
1.5003408,4018
1.3633484,4019
1.5972366,4020
1.519255,4021
1.0126094,4022
1.4616176,4023
1.5255477,4024
1.5073334,4025
1.5273131,4026
1.2373301,4027
1.463131,4028
1.5125179,4029
1.5851126,4030
1.6170492,4031
1.3906649,4032
1.2178819,4033
1.3971418,4034
1.0799962,4035
1.0937014,4036
1.5533372,4037
1.1374723,4038
1.3060122,4039
1.45958,4040
1.4464632,4041
1.4903886,4042
1.2313055,4043
0.8970364,4044
1.2758224,4045
1.3589438,4046
1.5669702,4047
1.5026101,4048
1.2637237,4049
1.5554284,4050
1.5733854,4051
1.6401284,4052
1.6261609,4053
1.1734523,4054
1.2794349,4055
1.5588123,4056
1.5094048,4057
1.7488923,4058
1.3385295,4059
1.1448674,4060
1.3534878,4061
1.2965602,4062
1.3464613,4063
1.4126788,4064
1.0918139,4065
1.55357,4066
1.6298718,4067
1.6574672,4068
1.6051432,4069
1.3322073,4070
1.2896833,4071
1.3881961,4072
1.4525539,4073
1.6945492,4074
1.5460386,4075
1.1306591,4076
1.2101729,4077
1.216237,4078
1.3577205,4079
1.298795,4080
1.2105283,4081
1.3056198,4082
1.3738793,4083
1.4442962,4084
1.2506974,4085
1.1225071,4086
0.8489136,4087
1.0971316,4088
1.4023416,4089
1.4804438,4090
1.4607792,4091
1.0788928,4092
1.4986151,4093
1.5625478,4094
1.570304,4095
1.5575417,4096
1.1190054,4097
1.3773911,4098
1.4723194,4099
1.6164155,4100
1.655374,4101
1.03206,4102
1.2779033,4103
1.326812,4104
1.3260852,4105
1.4061887,4106
1.4683732,4107
1.1044796,4108
1.5816191,4109
1.5436605,4110
1.5868583,4111
1.6170576,4112
1.1873595,4113
1.0424618,4114
1.2717131,4115
1.3478621,4116
1.4538784,4117
1.2993401,4118
0.93044573,4119
1.4142056,4120
1.5010252,4121
1.6158335,4122
1.5543991,4123
1.3921261,4124
1.4552889,4125
1.5488653,4126
1.6199826,4127
1.5249778,4128
1.1813596,4129
1.5687331,4130
1.4239548,4131
1.608119,4132
1.4517514,4133
1.403981,4134
1.1431298,4135
1.4171882,4136
1.3860284,4137
1.3781163,4138
1.3540345,4139
1.0502591,4140
1.4007255,4141
1.3191926,4142
1.470664,4143
1.4141254,4144
1.2300206,4145
1.1555418,4146
1.2322772,4147
1.4861292,4148
1.5068482,4149
1.2263145,4150
1.1259493,4151
1.5024525,4152
1.4394855,4153
1.3806362,4154
1.4248643,4155
1.1561613,4156
1.2209775,4157
1.2931526,4158
1.369849,4159
1.6295035,4160
1.0075527,4161
1.0851971,4162
1.4397429,4163
1.4034674,4164
1.5626913,4165
1.3766491,4166
1.2832131,4167
1.5585121,4168
1.5577785,4169
1.5600804,4170
1.4597561,4171
1.1973913,4172
1.3974433,4173
1.54075,4174
1.5431135,4175
1.5221009,4176
1.262254,4177
1.2723929,4178
1.437541,4179
1.3784968,4180
1.5881681,4181
1.3937052,4182
1.1974661,4183
1.682587,4184
1.6857088,4185
1.6881826,4186
1.530933,4187
1.3104135,4188
1.3062605,4189
1.3615512,4190
1.5115794,4191
1.5035384,4192
1.2242975,4193
1.1993482,4194
1.4741815,4195
1.5054077,4196
1.586628,4197
1.5629355,4198
1.0470456,4199
1.5743567,4200
1.5297083,4201
1.6415806,4202
1.5926629,4203
1.1192318,4204
1.0227574,4205
1.3034236,4206
1.508429,4207
1.5410633,4208
1.2786475,4209
1.1618053,4210
1.449846,4211
1.4766301,4212
1.5759803,4213
1.5856864,4214
1.2849796,4215
1.3472205,4216
1.0036969,4217
1.1068201,4218
1.2661378,4219
1.1970527,4220
1.213375,4221
1.4073906,4222
1.450877,4223
1.4531617,4224
1.4415927,4225
1.0616597,4226
1.3022677,4227
1.3239046,4228
1.3988874,4229
1.5077564,4230
1.2236556,4231
1.2876687,4232
1.2203522,4233
1.2637991,4234
1.421936,4235
1.2470516,4236
1.1376855,4237
1.3698163,4238
1.4629186,4239
1.3567067,4240
1.4861435,4241
1.2396897,4242
1.348566,4243
1.2997146,4244
1.4563953,4245
1.5240352,4246
1.1111356,4247
1.2314453,4248
1.4316725,4249
1.5090483,4250
1.4814233,4251
1.3629695,4252
1.353071,4253
1.4966979,4254
1.5810442,4255
1.592418,4256
1.523456,4257
1.233668,4258
1.4395294,4259
1.3865385,4260
1.455301,4261
1.4032001,4262
1.1067587,4263
1.3423576,4264
1.2491301,4265
1.286813,4266
1.4732586,4267
1.5043752,4268
1.1833124,4269
1.7066842,4270
1.6801721,4271
1.6959704,4272
1.4184827,4273
1.037016,4274
1.4005069,4275
1.3906329,4276
1.606172,4277
1.5728922,4278
1.287052,4279
1.009097,4280
1.3779517,4281
1.5097317,4282
1.6372223,4283
1.4920615,4284
1.3182595,4285
1.6386647,4286
1.5353636,4287
1.6189151,4288
1.5356765,4289
1.4065517,4290
1.267992,4291
1.4598421,4292
1.5967662,4293
1.6676168,4294
1.2898997,4295
1.4211948,4296
1.3676686,4297
1.4880512,4298
1.5979724,4299
1.3703746,4300
0.9555441,4301
1.467776,4302
1.6028122,4303
1.6319721,4304
1.5596484,4305
1.1248404,4306
1.3152944,4307
1.55241,4308
1.5193686,4309
1.4858147,4310
1.4820298,4311
1.3180914,4312
1.3006793,4313
1.2837461,4314
1.2726845,4315
1.0750676,4316
0.84812987,4317
0.83256006,4318
0.9217769,4319
1.02566,4320
1.1920991,4321
1.192562,4322
1.2414697,4323
1.5554949,4324
1.5899343,4325
1.5624379,4326
1.3535562,4327
1.0925914,4328
1.4000032,4329
1.3784337,4330
1.6027648,4331
1.5287648,4332
1.2087342,4333
1.1412476,4334
1.4610947,4335
1.5274358,4336
1.5335767,4337
1.2279882,4338
1.2489626,4339
1.4952446,4340
1.6164978,4341
1.5846019,4342
1.3836856,4343
1.2088091,4344
1.4074532,4345
1.486087,4346
1.554339,4347
1.3920206,4348
1.1658744,4349
1.527785,4350
1.5956162,4351
1.6489736,4352
1.6523211,4353
1.4207994,4354
1.1174517,4355
1.3312355,4356
1.5116522,4357
1.5611198,4358
1.2416877,4359
1.0303648,4360
1.3756834,4361
1.3866994,4362
1.4709363,4363
1.5349351,4364
1.2939187,4365
1.3805562,4366
1.5490388,4367
1.5950361,4368
1.6405818,4369
1.3920143,4370
1.052049,4371
1.454609,4372
1.332903,4373
1.5217096,4374
1.4551828,4375
1.1872956,4376
1.165227,4377
1.374254,4378
1.7002511,4379
1.6297473,4380
1.3363116,4381
0.9469517,4382
1.4094173,4383
1.4738144,4384
1.5362278,4385
1.4302286,4386
1.1855941,4387
1.3226758,4388
1.4331925,4389
1.471041,4390
1.4784245,4391
1.0950376,4392
1.2940594,4393
1.4061157,4394
1.5217448,4395
1.499508,4396
1.4231943,4397
1.0012114,4398
1.3817431,4399
1.4107547,4400
1.4380842,4401
1.3865709,4402
0.9974745,4403
1.4133611,4404
1.5009224,4405
1.4501412,4406
1.4789135,4407
1.0010312,4408
1.2967432,4409
1.5011388,4410
1.5278462,4411
1.5549858,4412
1.266636,4413
1.048121,4414
1.2409712,4415
1.3962235,4416
1.441873,4417
1.3996603,4418
1.0301166,4419
1.398913,4420
1.2937733,4421
1.4915373,4422
1.497065,4423
1.2670181,4424
1.3485874,4425
1.5452532,4426
1.6150146,4427
1.5251312,4428
1.3793093,4429
1.0567417,4430
1.3860488,4431
1.2938282,4432
1.4713697,4433
1.5433879,4434
1.0344481,4435
1.2230567,4436
1.2903646,4437
1.458741,4438
1.5833774,4439
1.224073,4440
1.4781432,4441
1.6652143,4442
1.6366552,4443
1.6945056,4444
1.4074934,4445
1.0143085,4446
1.3765981,4447
1.4685649,4448
1.5992262,4449
1.4842483,4450
1.1484147,4451
1.509858,4452
1.5609426,4453
1.5595533,4454
1.5121254,4455
1.2405351,4456
1.3130724,4457
1.6147578,4458
1.5959847,4459
1.632788,4460
1.5000715,4461
1.0797634,4462
1.5025982,4463
1.4941514,4464
1.5736252,4465
1.2767556,4466
1.298488,4467
1.1431398,4468
1.5286157,4469
1.4886969,4470
1.5463206,4471
1.2818077,4472
0.97615343,4473
1.0060973,4474
1.007274,4475
1.068329,4476
1.1343886,4477
1.0928426,4478
1.3453003,4479
1.3489112,4480
1.4572476,4481
1.4539236,4482
1.2697984,4483
1.1151806,4484
1.301713,4485
1.3083647,4486
1.3751949,4487
1.4221961,4488
1.0868077,4489
1.2549871,4490
1.3277739,4491
1.4502629,4492
1.4867319,4493
1.3088526,4494
1.2283533,4495
1.4734896,4496
1.4481584,4497
1.5241332,4498
1.4184078,4499
1.0802569,4500
1.4215152,4501
1.4635009,4502
1.5320406,4503
1.6116524,4504
1.1695644,4505
1.107071,4506
1.4035951,4507
1.642501,4508
1.6310055,4509
1.3718156,4510
1.1694682,4511
1.5357511,4512
1.5649765,4513
1.5302511,4514
1.3982247,4515
1.3171673,4516
1.3599994,4517
1.4219625,4518
1.3927361,4519
1.507253,4520
1.2812101,4521
1.4871731,4522
1.3878772,4523
1.4133509,4524
1.6168991,4525
1.5054466,4526
1.1941366,4527
1.629566,4528
1.6948843,4529
1.7222235,4530
1.4309888,4531
1.1250552,4532
1.3826658,4533
1.3854563,4534
1.5365659,4535
1.51466,4536
1.4138497,4537
1.1715786,4538
1.4835135,4539
1.5741813,4540
1.6233621,4541
1.1946023,4542
1.4311184,4543
1.5220107,4544
1.602475,4545
1.669888,4546
1.5105171,4547
1.2652158,4548
1.3749183,4549
1.5035237,4550
1.541361,4551
1.7610388,4552
1.0779557,4553
1.2396054,4554
1.2980831,4555
1.5187503,4556
1.5257803,4557
1.5610378,4558
1.2508676,4559
1.3052447,4560
1.4774407,4561
1.698505,4562
1.6199371,4563
1.4536546,4564
1.6202753,4565
1.4858289,4566
1.6510551,4567
1.5997539,4568
1.4553807,4569
1.1876198,4570
1.6246186,4571
1.6258553,4572
1.5789374,4573
1.425714,4574
1.1465862,4575
1.421267,4576
1.5532813,4577
1.5301049,4578
1.5063976,4579
1.3975161,4580
1.1033704,4581
1.4214567,4582
1.6845595,4583
1.7764244,4584
1.5623193,4585
1.3574324,4586
1.3670481,4587
1.475415,4588
1.3273191,4589
1.0739259,4590
1.168587,4591
1.0528477,4592
1.3042542,4593
1.4792553,4594
1.5753646,4595
1.2778268,4596
1.191425,4597
1.4524288,4598
1.4367627,4599
1.5579327,4600
1.569047,4601
1.3885975,4602
0.90477777,4603
1.1676509,4604
1.4409436,4605
1.579391,4606
1.2950418,4607
1.299797,4608
1.5257827,4609
1.5534844,4610
1.5916736,4611
1.5500866,4612
1.2979932,4613
1.3955647,4614
1.5174038,4615
1.6437507,4616
1.5990007,4617
1.2197963,4618
1.2846828,4619
1.4361486,4620
1.4851148,4621
1.6259186,4622
1.350167,4623
1.1859205,4624
1.6154295,4625
1.6159339,4626
1.6116192,4627
1.5209764,4628
1.2367284,4629
1.2211573,4630
1.266791,4631
1.4580712,4632
1.4884592,4633
1.1101516,4634
1.2215632,4635
1.3014702,4636
1.3793389,4637
1.5273398,4638
1.2346094,4639
1.1980534,4640
1.4535011,4641
1.3660647,4642
1.5398631,4643
1.4285649,4644
0.998454,4645
1.4181869,4646
1.3500522,4647
1.5366855,4648
1.5939137,4649
1.3571819,4650
1.4128258,4651
1.4571466,4652
1.2867796,4653
1.2715147,4654
1.1187946,4655
1.0128158,4656
1.282664,4657
1.2449414,4658
1.251408,4659
1.3508465,4660
0.9424446,4661
1.2232947,4662
1.176668,4663
1.359596,4664
1.4535966,4665
1.339515,4666
1.3942816,4667
1.5772306,4668
1.5574286,4669
1.5182757,4670
1.3392802,4671
1.2337173,4672
1.5307447,4673
1.482358,4674
1.609528,4675
1.4707077,4676
1.0508249,4677
1.4366335,4678
1.3239092,4679
1.5526146,4680
1.5472424,4681
1.3062208,4682
1.3526546,4683
1.5305017,4684
1.5676668,4685
1.498486,4686
1.4249415,4687
1.0899932,4688
1.3929822,4689
1.4469146,4690
1.580321,4691
1.5488855,4692
1.1553416,4693
1.4323156,4694
1.4495305,4695
1.4198108,4696
1.5552136,4697
1.4320999,4698
1.3900399,4699
1.6707497,4700
1.7400835,4701
1.7308722,4702
1.4145269,4703
1.3326977,4704
1.3916757,4705
1.3354243,4706
1.5646167,4707
1.5824257,4708
1.4547992,4709
1.1990638,4710
1.4285265,4711
1.4469037,4712
1.535025,4713
1.2434636,4714
1.255444,4715
1.5991195,4716
1.6504024,4717
1.5987841,4718
1.434655,4719
1.1700672,4720
1.4548376,4721
1.4609591,4722
1.5132506,4723
1.5923216,4724
1.315246,4725
1.1847428,4726
1.53837,4727
1.5672178,4728
1.5902097,4729
1.4041977,4730
0.9804766,4731
1.4770598,4732
1.42738,4733
1.5322543,4734
1.553748,4735
1.3713288,4736
1.5044241,4737
1.605177,4738
1.62429,4739
1.6426613,4740
1.2865903,4741
1.0678275,4742
1.4929314,4743
1.4875959,4744
1.5240595,4745
1.3560272,4746
1.140996,4747
1.303726,4748
1.2937424,4749
1.3715826,4750
1.4816436,4751
1.3271018,4752
1.2331746,4753
1.6392443,4754
1.6402494,4755
1.6116072,4756
1.3448946,4757
1.1749344,4758
1.48933,4759
1.5430105,4760
1.6092589,4761
