@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Spectral centroid' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
2919.1982,1669
2847.5378,1670
3149.867,1671
3676.7246,1672
2260.1008,1673
2778.649,1674
2658.647,1675
2767.593,1676
3776.0625,1677
2863.4072,1678
3368.0183,1679
3390.6755,1680
3057.8982,1681
3707.5027,1682
2836.8997,1683
3118.0002,1684
3569.2534,1685
3072.1357,1686
3955.7378,1687
3033.6948,1688
3057.9746,1689
3428.3967,1690
3838.301,1691
3858.2664,1692
4277.5264,1693
3414.8267,1694
3313.437,1695
2956.2253,1696
3287.32,1697
3763.2288,1698
3095.37,1699
3404.1187,1700
3357.9583,1701
3794.368,1702
3560.8276,1703
2913.9893,1704
3034.766,1705
3111.4944,1706
3919.02,1707
3739.5051,1708
3225.0476,1709
2988.6125,1710
3094.475,1711
2665.114,1712
3011.33,1713
4173.023,1714
2392.0093,1715
2820.6917,1716
2549.5347,1717
3289.2166,1718
3308.08,1719
2804.9478,1720
3107.8813,1721
3133.4534,1722
3304.9236,1723
3400.9197,1724
3323.1328,1725
2296.3906,1726
3219.4683,1727
3346.8198,1728
3097.004,1729
4418.7856,1730
2507.8403,1731
3027.5264,1732
3256.357,1733
2977.8267,1734
3693.227,1735
2579.7515,1736
3440.816,1737
2825.4321,1738
3331.8127,1739
3206.707,1740
2976.1882,1741
3232.2046,1742
3724.1533,1743
3871.8162,1744
3717.5635,1745
4294.622,1746
2621.6416,1747
3293.9539,1748
2749.021,1749
3265.7068,1750
3855.6108,1751
2551.741,1752
3429.4392,1753
3175.8547,1754
3372.2024,1755
3480.1414,1756
3544.2222,1757
2579.1135,1758
2652.912,1759
2306.7817,1760
2991.1682,1761
3744.8838,1762
2661.2407,1763
3379.0488,1764
3136.9536,1765
3354.0269,1766
3716.1821,1767
3164.337,1768
2311.6455,1769
3127.9844,1770
3193.5674,1771
3026.254,1772
4169.622,1773
3106.2642,1774
3718.647,1775
3188.797,1776
3257.8042,1777
3419.3132,1778
3002.0134,1779
3059.2917,1780
3413.3892,1781
4890.917,1782
5343.865,1783
4936.443,1784
3522.3003,1785
4923.2827,1786
4479.3584,1787
4733.1553,1788
3425.9338,1789
2920.7866,1790
2909.729,1791
3475.5369,1792
3393.7222,1793
3683.613,1794
3333.6245,1795
2979.452,1796
3745.6858,1797
3057.1257,1798
3618.4014,1799
4197.2183,1800
2447.561,1801
2904.1614,1802
2254.7148,1803
2980.5715,1804
3686.5464,1805
2528.1836,1806
3035.0837,1807
3159.0144,1808
3383.9805,1809
3171.7908,1810
3859.2231,1811
2444.2869,1812
3379.1848,1813
3129.139,1814
3337.7222,1815
4027.4712,1816
2618.023,1817
3397.383,1818
2813.9363,1819
3050.2805,1820
3115.6414,1821
2782.639,1822
2506.4734,1823
2497.3674,1824
2595.8938,1825
2936.394,1826
2960.8108,1827
2672.4197,1828
3731.1533,1829
3474.5037,1830
3828.064,1831
3628.2717,1832
2127.093,1833
2699.2192,1834
2880.8672,1835
3126.1416,1836
3269.9614,1837
3142.632,1838
2517.3315,1839
3221.6104,1840
3550.062,1841
3094.1309,1842
4495.1714,1843
1935.7759,1844
2564.222,1845
2136.043,1846
2981.974,1847
3132.6106,1848
3028.6313,1849
3413.8496,1850
3220.0032,1851
3434.1829,1852
3598.8108,1853
4342.124,1854
2425.4834,1855
3030.3196,1856
2589.8694,1857
2636.3333,1858
4021.654,1859
3331.1018,1860
3935.7473,1861
3826.1492,1862
4292.8145,1863
4280.333,1864
4219.334,1865
2624.093,1866
3339.3906,1867
3480.1167,1868
3781.621,1869
3586.847,1870
2485.2893,1871
3190.9185,1872
3346.4568,1873
3471.8643,1874
3000.7856,1875
3544.112,1876
2893.1738,1877
3775.8167,1878
3884.762,1879
4127.75,1880
3253.0234,1881
3405.328,1882
3754.3276,1883
3435.1018,1884
3343.741,1885
3599.7175,1886
2239.345,1887
2474.9993,1888
2702.8555,1889
3076.5066,1890
3216.004,1891
2582.619,1892
3042.7888,1893
3402.341,1894
3357.3135,1895
3433.6257,1896
2889.593,1897
2191.9011,1898
2687.067,1899
2541.5046,1900
2741.315,1901
4086.8752,1902
3037.1812,1903
2632.9155,1904
2639.1633,1905
3230.9714,1906
3853.5195,1907
2723.9966,1908
3014.7205,1909
3065.2869,1910
2886.8123,1911
3333.1008,1912
2549.2302,1913
3010.7075,1914
3155.4854,1915
3376.5935,1916
3615.296,1917
4187.574,1918
1963.1633,1919
2956.0786,1920
2462.4465,1921
2502.6333,1922
4274.171,1923
2681.9263,1924
3279.486,1925
2875.1973,1926
3134.5784,1927
3267.4631,1928
2853.3584,1929
2460.1567,1930
2311.004,1931
3043.6687,1932
4581.024,1933
3118.3406,1934
3082.8433,1935
3529.9553,1936
3385.5144,1937
3823.604,1938
4398.121,1939
3966.0508,1940
4555.444,1941
4854.336,1942
4872.254,1943
5007.3257,1944
3862.7214,1945
3458.8906,1946
3473.1375,1947
4033.3713,1948
3790.1492,1949
3382.8591,1950
3203.5505,1951
3243.4119,1952
3332.8015,1953
3404.6497,1954
3593.467,1955
2786.0474,1956
3690.441,1957
3219.9714,1958
3417.6528,1959
3341.8748,1960
2881.0437,1961
2801.4087,1962
3041.5044,1963
3168.4849,1964
3737.0535,1965
3695.3188,1966
2525.3574,1967
3428.2944,1968
3290.1245,1969
3143.9712,1970
3515.6936,1971
2465.7178,1972
2356.7773,1973
2284.1562,1974
2416.9138,1975
2940.5662,1976
2609.5222,1977
3080.933,1978
3491.2087,1979
3262.071,1980
3020.76,1981
4085.689,1982
2340.1768,1983
2704.9624,1984
2449.0535,1985
2392.073,1986
3562.7305,1987
2761.152,1988
2784.294,1989
2651.3284,1990
3041.2502,1991
3353.5386,1992
4422.9727,1993
2771.339,1994
3408.2664,1995
2911.763,1996
3457.9265,1997
4188.9087,1998
2567.042,1999
3927.4568,2000
3731.027,2001
3619.2302,2002
3289.342,2003
2896.711,2004
2575.7922,2005
2667.8887,2006
2779.2942,2007
3123.4302,2008
3893.7095,2009
3082.43,2010
3194.3271,2011
3331.6995,2012
3936.2195,2013
3673.1362,2014
2379.7239,2015
2347.1982,2016
2424.4849,2017
2841.636,2018
2946.3682,2019
2803.72,2020
3352.7793,2021
3348.957,2022
3564.6685,2023
3367.518,2024
4211.0986,2025
2684.651,2026
3042.7065,2027
2774.1208,2028
3647.4375,2029
3684.5635,2030
2691.8472,2031
3083.4028,2032
3033.8523,2033
3541.4766,2034
3496.7754,2035
3288.975,2036
2458.621,2037
2702.4714,2038
3194.1956,2039
3050.7908,2040
3670.0938,2041
3075.128,2042
3301.8718,2043
2754.7817,2044
3112.168,2045
3201.604,2046
2883.0647,2047
3224.1592,2048
3095.5522,2049
3238.4807,2050
3169.4236,2051
3247.2983,2052
2976.3215,2053
2920.6343,2054
2859.7554,2055
3989.0662,2056
4818.053,2057
2450.5078,2058
2506.5305,2059
3467.222,2060
3758.226,2061
2856.954,2062
2966.0635,2063
3013.0347,2064
3871.884,2065
3576.9998,2066
3358.979,2067
3554.0603,2068
2709.2393,2069
4926.3667,2070
3999.1104,2071
3483.9949,2072
4379.334,2073
2641.0754,2074
3595.1897,2075
3370.3357,2076
3260.7024,2077
3338.6973,2078
2815.697,2079
2344.1538,2080
2704.1272,2081
2994.8547,2082
2720.678,2083
3805.511,2084
3171.346,2085
3332.2788,2086
3041.347,2087
3060.967,2088
3452.3625,2089
2377.951,2090
2838.9106,2091
3087.4539,2092
3080.8467,2093
3331.2107,2094
2929.486,2095
2924.3525,2096
2712.6633,2097
2836.491,2098
3183.3464,2099
4396.971,2100
2416.5063,2101
2945.3064,2102
2543.914,2103
3205.5496,2104
2946.04,2105
2572.6611,2106
3671.6853,2107
3608.4106,2108
3315.9976,2109
3756.4922,2110
2676.5813,2111
2984.0017,2112
3205.5532,2113
3507.3223,2114
3603.7683,2115
3304.469,2116
4125.109,2117
4286.187,2118
4521.6694,2119
4708.594,2120
4795.259,2121
3605.2388,2122
4119.129,2123
3852.308,2124
4069.692,2125
3693.083,2126
2756.7478,2127
2800.0303,2128
2971.7737,2129
3266.9373,2130
3378.1047,2131
4392.193,2132
2687.4587,2133
3607.4595,2134
3470.897,2135
3182.9426,2136
3889.801,2137
2395.738,2138
3050.5098,2139
2797.0728,2140
3451.168,2141
3630.7134,2142
3980.7346,2143
1802.288,2144
2576.2693,2145
2644.2566,2146
2906.7542,2147
4272.5156,2148
2950.5222,2149
4007.0776,2150
3428.2412,2151
4287.5854,2152
3563.1816,2153
3117.5032,2154
2878.1155,2155
2809.7087,2156
3382.4766,2157
3396.0457,2158
3563.5227,2159
2410.7078,2160
3408.5278,2161
3406.8318,2162
3592.2822,2163
4028.5935,2164
2862.2866,2165
3034.5066,2166
3241.314,2167
2967.986,2168
3433.622,2169
2491.255,2170
3233.9106,2171
3212.0742,2172
3243.4875,2173
3570.644,2174
3572.5654,2175
2586.171,2176
2931.4177,2177
2629.9995,2178
2410.2249,2179
4298.111,2180
2571.9216,2181
3516.367,2182
3288.127,2183
3405.7107,2184
3664.3086,2185
2466.5654,2186
2830.1023,2187
2815.234,2188
3309.518,2189
3465.876,2190
4158.6577,2191
2562.465,2192
3562.805,2193
3597.0771,2194
3533.593,2195
3664.7322,2196
3059.239,2197
3102.1536,2198
3123.1284,2199
3596.0613,2200
3468.8845,2201
3145.1746,2202
2879.129,2203
3538.664,2204
3726.7,2205
3936.379,2206
4491.5312,2207
2313.9856,2208
3169.5427,2209
2708.8123,2210
3069.887,2211
4270.9297,2212
2595.5042,2213
3685.6658,2214
3256.7705,2215
3058.1777,2216
3490.7332,2217
4165.2217,2218
2554.3682,2219
3112.1833,2220
3273.4043,2221
3490.472,2222
4281.8823,2223
2634.8176,2224
3023.886,2225
2906.7983,2226
2920.1829,2227
3463.2864,2228
2881.1206,2229
2366.3726,2230
2282.9587,2231
2497.6072,2232
3028.847,2233
3210.8992,2234
3359.8855,2235
3480.8333,2236
4032.2246,2237
4172.0522,2238
4673.9976,2239
2623.2986,2240
3293.6348,2241
3138.3057,2242
3380.956,2243
3560.7031,2244
2961.169,2245
3389.3616,2246
3076.7192,2247
3330.4243,2248
4043.46,2249
4741.1733,2250
1990.3181,2251
3224.761,2252
2376.982,2253
2812.545,2254
3908.3843,2255
2385.9802,2256
3381.0146,2257
3301.479,2258
3800.4844,2259
3450.2734,2260
2686.478,2261
2828.354,2262
3290.16,2263
3344.6296,2264
3301.1926,2265
3814.2207,2266
2048.394,2267
3258.558,2268
3351.9888,2269
3308.2842,2270
3073.028,2271
2449.837,2272
1929.1093,2273
2468.2249,2274
2847.3877,2275
2845.205,2276
3254.1104,2277
3222.4688,2278
3524.201,2279
3293.303,2280
3720.6184,2281
3984.877,2282
2751.1782,2283
2727.2036,2284
2638.116,2285
3326.431,2286
3771.0447,2287
3029.4397,2288
2740.3315,2289
3563.616,2290
3550.4004,2291
3586.2002,2292
4579.4585,2293
2264.9001,2294
3518.969,2295
3520.807,2296
3260.1946,2297
3817.7468,2298
2507.9265,2299
3259.3403,2300
3040.7822,2301
3575.694,2302
3675.756,2303
2790.0317,2304
2461.7903,2305
3151.661,2306
3132.7336,2307
3485.511,2308
4512.8335,2309
2818.623,2310
3390.728,2311
2956.8345,2312
3348.0461,2313
4159.464,2314
2284.44,2315
2766.8003,2316
2842.2156,2317
3338.3813,2318
3386.12,2319
3212.625,2320
3410.3289,2321
3606.1155,2322
3688.3994,2323
3848.1143,2324
4287.187,2325
2798.0554,2326
3678.5332,2327
3120.4653,2328
2976.6804,2329
3206.546,2330
2691.146,2331
2315.024,2332
3207.3716,2333
3112.4656,2334
3398.7437,2335
4532.832,2336
2544.4048,2337
3258.3972,2338
3187.1692,2339
3161.3748,2340
3975.0298,2341
2791.8945,2342
4059.73,2343
3318.0728,2344
3277.0925,2345
4072.7048,2346
2653.2007,2347
2642.1135,2348
2894.2148,2349
3239.4692,2350
2964.6099,2351
4670.8154,2352
2385.7202,2353
3536.7268,2354
3483.6462,2355
3187.0444,2356
3574.221,2357
2569.7214,2358
2455.3203,2359
2230.1335,2360
2839.784,2361
3046.256,2362
3210.444,2363
2613.1392,2364
3161.7922,2365
3609.0308,2366
3580.6992,2367
3701.6868,2368
2490.0142,2369
2743.7324,2370
2721.6243,2371
3008.0728,2372
4243.5435,2373
2296.1938,2374
3289.205,2375
3003.6743,2376
3695.3503,2377
3684.6282,2378
4886.5015,2379
2469.6643,2380
2832.9126,2381
2820.0847,2382
2593.5608,2383
4355.5073,2384
2634.0151,2385
3669.6914,2386
3156.2146,2387
3372.104,2388
3329.313,2389
3380.023,2390
2550.9658,2391
3126.6208,2392
3330.086,2393
3218.7893,2394
3458.2769,2395
2882.9263,2396
3070.9624,2397
2996.8335,2398
3537.8408,2399
3290.591,2400
2962.7644,2401
2713.908,2402
2687.026,2403
2728.0857,2404
3286.1938,2405
3167.5522,2406
3458.2122,2407
3573.8105,2408
3425.4192,2409
3543.8108,2410
4384.8804,2411
1971.768,2412
2460.9438,2413
2496.4731,2414
3504.0288,2415
3588.0686,2416
3186.8542,2417
2920.4387,2418
3143.7124,2419
3468.9827,2420
3637.2131,2421
4691.0967,2422
1816.9567,2423
2504.6733,2424
2750.8186,2425
2923.4143,2426
4022.2139,2427
2772.6697,2428
3079.5125,2429
3352.0955,2430
3157.395,2431
3461.177,2432
3343.5076,2433
2750.9946,2434
2950.622,2435
3239.4106,2436
3231.894,2437
4354.919,2438
2243.0742,2439
3185.714,2440
3046.207,2441
3269.164,2442
3856.7664,2443
3681.5671,2444
1548.5388,2445
2834.288,2446
2847.8013,2447
2963.9287,2448
3833.299,2449
3012.6108,2450
4026.8245,2451
3564.0535,2452
3911.821,2453
3907.702,2454
2643.6606,2455
3031.481,2456
2996.9565,2457
3483.3052,2458
3881.459,2459
3035.7356,2460
3235.7717,2461
3360.068,2462
3596.3809,2463
3195.879,2464
4881.307,2465
2316.9558,2466
2500.3054,2467
1883.1436,2468
2638.637,2469
3907.6145,2470
2675.2358,2471
3354.4773,2472
3721.4182,2473
3723.4429,2474
3716.2046,2475
3285.2231,2476
2512.3706,2477
3006.9353,2478
2892.16,2479
3371.8755,2480
4452.5845,2481
2521.9407,2482
3146.7007,2483
2945.405,2484
3231.6584,2485
3411.1365,2486
2993.069,2487
2223.2014,2488
2151.4644,2489
2656.5183,2490
3320.4324,2491
3312.6113,2492
3267.2861,2493
3589.0342,2494
3622.4966,2495
3803.623,2496
4194.4517,2497
2705.391,2498
2853.8745,2499
3361.9556,2500
3575.5417,2501
3412.7375,2502
2436.2346,2503
3341.7593,2504
2644.5652,2505
3589.0852,2506
3827.9275,2507
4381.0693,2508
2678.9492,2509
3143.416,2510
3419.345,2511
3386.8103,2512
4232.8203,2513
2720.1477,2514
3357.8772,2515
3662.4485,2516
3412.2322,2517
3747.3794,2518
4467.771,2519
2495.2012,2520
2976.3972,2521
2636.238,2522
3047.7288,2523
4152.9927,2524
2961.0256,2525
3384.5923,2526
3601.757,2527
3378.3506,2528
3099.6853,2529
4547.9805,2530
2290.7458,2531
2265.3674,2532
2381.5286,2533
2602.2896,2534
3372.161,2535
2726.1216,2536
3051.902,2537
3550.674,2538
3608.837,2539
3397.6458,2540
3390.884,2541
2657.272,2542
3172.1743,2543
3407.8818,2544
3122.3948,2545
4324.2437,2546
2848.7524,2547
3308.4963,2548
3163.7144,2549
3332.1294,2550
3432.4744,2551
2814.1858,2552
1885.0223,2553
2506.036,2554
2844.6873,2555
3105.341,2556
3787.4497,2557
2901.152,2558
3049.486,2559
2768.5894,2560
3574.9224,2561
4360.0967,2562
2386.855,2563
2958.276,2564
3016.146,2565
3472.269,2566
3462.3193,2567
3801.8076,2568
2497.889,2569
2742.6301,2570
2792.9119,2571
3214.7595,2572
4078.859,2573
1917.2954,2574
2404.284,2575
2670.0046,2576
2903.8193,2577
3245.3071,2578
2609.466,2579
3085.585,2580
3353.148,2581
3130.837,2582
3564.1907,2583
2530.0952,2584
2541.98,2585
2897.242,2586
3290.9,2587
3756.853,2588
4604.8545,2589
3124.771,2590
3666.1663,2591
3188.8193,2592
3273.4612,2593
4711.1465,2594
2818.113,2595
2388.4187,2596
2539.379,2597
2991.9773,2598
2940.5251,2599
2955.2097,2600
2848.4253,2601
3486.5908,2602
3676.8516,2603
3431.1675,2604
3278.6077,2605
2515.7925,2606
3013.7493,2607
3387.8447,2608
3509.236,2609
4031.7793,2610
2300.9482,2611
3286.7134,2612
2703.1123,2613
3523.529,2614
3989.545,2615
2572.154,2616
2424.6274,2617
2100.398,2618
2737.464,2619
2587.919,2620
3954.3225,2621
2714.8728,2622
3621.2336,2623
3371.2969,2624
3278.4502,2625
4121.5107,2626
2293.0503,2627
3120.8691,2628
3015.3467,2629
3330.885,2630
3027.7732,2631
2663.431,2632
3067.2903,2633
3276.182,2634
3724.0872,2635
3735.8374,2636
3517.177,2637
2295.3628,2638
3244.065,2639
2958.9697,2640
2894.986,2641
4961.041,2642
2579.9507,2643
3582.2737,2644
3017.2244,2645
3293.1082,2646
3550.8022,2647
2686.148,2648
3218.962,2649
2853.2422,2650
3605.3313,2651
3432.0203,2652
3213.935,2653
3016.3079,2654
3275.5635,2655
2535.6108,2656
2824.263,2657
4380.814,2658
2217.6707,2659
2757.461,2660
2691.8252,2661
2596.1924,2662
2732.6946,2663
2553.9897,2664
3086.5068,2665
3744.603,2666
3295.8787,2667
3149.945,2668
3666.2893,2669
2391.9958,2670
2509.7559,2671
3300.1191,2672
2924.5337,2673
4649.27,2674
2157.098,2675
2932.8125,2676
2460.3376,2677
2901.481,2678
2451.6501,2679
2598.4338,2680
2488.0662,2681
2730.3105,2682
2962.7805,2683
3134.206,2684
3521.968,2685
3080.1292,2686
3742.1711,2687
3442.2188,2688
3297.9524,2689
4048.9258,2690
2890.1907,2691
3149.1064,2692
2853.9578,2693
2744.6924,2694
2809.0984,2695
3131.8643,2696
2989.3555,2697
3098.5469,2698
3515.9778,2699
3903.2676,2700
4512.56,2701
2604.6646,2702
2692.4583,2703
2159.957,2704
2187.7993,2705
2819.6362,2706
2900.8481,2707
3083.68,2708
3476.115,2709
3367.939,2710
3442.2483,2711
4199.5796,2712
2895.7498,2713
3485.6042,2714
3382.9934,2715
3246.6206,2716
4032.566,2717
2817.3997,2718
3094.7034,2719
3144.4507,2720
3717.3977,2721
3881.1887,2722
4144.286,2723
2525.1072,2724
3114.6638,2725
2599.3713,2726
3135.3564,2727
3993.87,2728
2277.465,2729
3313.8215,2730
3612.8816,2731
3642.2297,2732
3465.335,2733
3337.488,2734
2799.3826,2735
2965.9631,2736
3282.3245,2737
3830.9602,2738
4451.074,2739
2516.9875,2740
3165.5615,2741
2847.0366,2742
3017.9377,2743
3344.9958,2744
2557.5088,2745
2435.836,2746
2132.0366,2747
2313.5,2748
3179.6616,2749
3200.3308,2750
2735.3105,2751
3483.1477,2752
3561.8464,2753
3772.822,2754
3680.7834,2755
2685.7927,2756
2710.1724,2757
2634.6128,2758
3384.4285,2759
3654.766,2760
2770.1838,2761
2642.7747,2762
3494.8474,2763
3464.5295,2764
3546.7751,2765
4556.18,2766
2250.137,2767
3017.8213,2768
2804.051,2769
2679.274,2770
3851.5938,2771
2505.0828,2772
3388.6824,2773
3421.0383,2774
3283.232,2775
3467.8901,2776
2791.6594,2777
3278.1572,2778
3423.894,2779
3566.3987,2780
3713.7637,2781
4770.006,2782
2091.5186,2783
3149.0103,2784
2727.849,2785
2870.3909,2786
3402.6394,2787
2856.819,2788
2296.6414,2789
2194.6704,2790
2463.3887,2791
3017.9727,2792
2802.269,2793
2869.4392,2794
3727.4417,2795
3143.9478,2796
3388.9302,2797
3719.334,2798
3296.2998,2799
3124.0886,2800
3220.356,2801
3081.891,2802
3389.8564,2803
3899.144,2804
2986.847,2805
4094.7373,2806
4431.7715,2807
4431.58,2808
4439.8457,2809
4218.882,2810
4308.244,2811
4390.233,2812
4117.9062,2813
3961.6677,2814
3675.7422,2815
3762.4656,2816
3881.8962,2817
3550.901,2818
3542.4055,2819
3523.5999,2820
3501.5408,2821
3379.0618,2822
3223.0002,2823
3147.2698,2824
3168.9224,2825
3087.3794,2826
2984.7537,2827
3088.6167,2828
2841.0115,2829
3149.1306,2830
3024.121,2831
2460.572,2832
3478.383,2833
3194.1501,2834
3286.552,2835
3750.8315,2836
3934.977,2837
3250.8013,2838
3474.8174,2839
3510.345,2840
3291.3577,2841
3244.3455,2842
3513.982,2843
3697.259,2844
3297.1982,2845
3260.462,2846
3079.068,2847
2527.2373,2848
2812.383,2849
3529.586,2850
3545.957,2851
4076.2725,2852
3277.0066,2853
3617.9348,2854
3854.2405,2855
3909.6365,2856
3993.1282,2857
3174.0496,2858
2979.8164,2859
3849.6084,2860
3708.975,2861
3758.676,2862
2926.3186,2863
3139.6199,2864
3439.283,2865
3229.8416,2866
3233.1758,2867
4569.716,2868
2502.791,2869
3284.6316,2870
3052.8816,2871
2978.1624,2872
3929.6282,2873
2306.5415,2874
2964.3516,2875
3031.473,2876
3490.4404,2877
2891.516,2878
3057.7466,2879
3020.3286,2880
3115.418,2881
3664.2715,2882
3699.7676,2883
2531.7192,2884
2712.0742,2885
2854.1199,2886
2985.3423,2887
2618.933,2888
4121.978,2889
2307.6755,2890
2865.581,2891
2512.4177,2892
2794.873,2893
3789.5215,2894
4675.0205,2895
5015.2954,2896
2958.165,2897
2559.8323,2898
2652.2986,2899
2908.2612,2900
3261.6414,2901
3578.395,2902
3758.8723,2903
3367.4897,2904
3144.8345,2905
2753.214,2906
3138.1665,2907
3469.3489,2908
3488.92,2909
4159.8804,2910
2551.2695,2911
2943.2886,2912
2573.0613,2913
2580.3804,2914
2741.1316,2915
2389.1409,2916
2574.3618,2917
3002.039,2918
2945.1338,2919
4074.5337,2920
4101.272,2921
2327.8916,2922
3151.6553,2923
3134.7786,2924
2980.0706,2925
3797.1646,2926
2618.7607,2927
2698.8013,2928
2816.5322,2929
2807.5334,2930
3080.765,2931
3091.8418,2932
2586.2368,2933
2840.3533,2934
2573.7732,2935
2566.993,2936
3117.7458,2937
2097.142,2938
2327.7625,2939
2581.3203,2940
2388.6873,2941
2652.032,2942
2814.567,2943
2948.1272,2944
3318.4688,2945
3220.716,2946
3337.136,2947
4149.126,2948
2548.904,2949
3029.727,2950
2626.0134,2951
2673.4888,2952
2888.3062,2953
2629.66,2954
2746.0518,2955
2602.985,2956
2992.6292,2957
2936.5608,2958
4255.9204,2959
2132.1318,2960
2620.8462,2961
2828.704,2962
3178.3252,2963
4840.7495,2964
3180.3745,2965
3098.6677,2966
2893.4346,2967
3266.3728,2968
3120.035,2969
3366.6042,2970
2476.508,2971
2706.2524,2972
2610.503,2973
2572.7285,2974
4035.3325,2975
2402.3535,2976
3035.8086,2977
2822.4536,2978
3095.2412,2979
3258.8682,2980
3367.7375,2981
2080.397,2982
2371.5305,2983
2598.0237,2984
2803.3484,2985
3718.3774,2986
2803.3562,2987
3302.1455,2988
3722.2007,2989
3514.8418,2990
3938.7566,2991
2519.3,2992
3096.7751,2993
3037.4514,2994
3103.387,2995
3874.1602,2996
2825.3533,2997
2491.749,2998
2307.5896,2999
2548.0483,3000
2647.6433,3001
4135.2485,3002
2411.3655,3003
3151.7698,3004
2085.538,3005
2623.5134,3006
3007.9307,3007
3040.675,3008
3241.219,3009
3640.0088,3010
3397.2827,3011
3161.6733,3012
3148.8232,3013
2347.0266,3014
2842.983,3015
2774.1047,3016
2864.578,3017
4213.073,3018
2436.663,3019
3195.9766,3020
2855.6716,3021
3406.3667,3022
3783.3665,3023
3038.9983,3024
4101.8315,3025
5374.456,3026
5661.3335,3027
5406.43,3028
3816.8894,3029
2626.4592,3030
3019.115,3031
2900.3035,3032
3111.3645,3033
3219.917,3034
2781.1118,3035
3128.1812,3036
3069.6575,3037
3055.1338,3038
3154.9539,3039
3674.0586,3040
2415.494,3041
2901.3064,3042
3471.6904,3043
3368.0046,3044
4269.731,3045
2681.3303,3046
2774.2024,3047
3790.3052,3048
2836.4575,3049
2950.1511,3050
2944.7075,3051
2815.5986,3052
3358.4963,3053
3611.1274,3054
3476.3184,3055
4279.655,3056
2409.534,3057
3002.2888,3058
2448.807,3059
2739.8914,3060
3111.4956,3061
2605.1191,3062
3191.1162,3063
2681.8757,3064
2900.985,3065
3525.2292,3066
3386.6191,3067
2614.4446,3068
3099.3408,3069
2882.0962,3070
2792.7305,3071
3962.396,3072
2952.8794,3073
3551.315,3074
3406.1763,3075
3709.3933,3076
4147.368,3077
2554.8445,3078
3192.7073,3079
2771.549,3080
3410.0698,3081
3029.5952,3082
3019.2173,3083
3336.7483,3084
3065.1436,3085
4256.531,3086
3502.084,3087
4271.147,3088
2294.8757,3089
2625.9756,3090
2546.1252,3091
2934.8655,3092
2844.5454,3093
3093.5842,3094
3412.4187,3095
3255.9055,3096
3077.989,3097
3241.6064,3098
2572.4006,3099
2949.174,3100
3827.7285,3101
3560.8135,3102
3834.2695,3103
3040.7305,3104
3757.4294,3105
3542.4878,3106
3862.752,3107
3742.5488,3108
3888.6682,3109
2764.3948,3110
3166.428,3111
3580.1357,3112
3270.4998,3113
3664.4553,3114
3110.3354,3115
3047.222,3116
3621.2798,3117
3742.002,3118
3766.9639,3119
3460.953,3120
2654.7034,3121
2904.1858,3122
2966.2568,3123
3114.8071,3124
3776.5183,3125
2524.3313,3126
3318.5837,3127
2821.0525,3128
3101.5767,3129
3299.595,3130
3560.3767,3131
2632.4346,3132
3145.663,3133
3040.4287,3134
3099.8594,3135
3404.6882,3136
2795.6802,3137
2820.2395,3138
3090.6162,3139
3480.0183,3140
4213.102,3141
4420.206,3142
4764.478,3143
3459.0876,3144
3675.4353,3145
3558.3257,3146
3190.8354,3147
3285.4307,3148
3400.7195,3149
3606.5676,3150
3181.5977,3151
4144.2266,3152
2700.4956,3153
3396.9849,3154
3375.1875,3155
3289.238,3156
3442.7314,3157
3250.1267,3158
3008.637,3159
3489.6665,3160
3502.9827,3161
3468.9094,3162
3923.5464,3163
2347.92,3164
3411.5076,3165
3420.1243,3166
3299.6243,3167
3099.5793,3168
2560.3286,3169
2719.0515,3170
3184.521,3171
3152.2183,3172
3143.5142,3173
4391.0664,3174
2340.4429,3175
3230.5317,3176
3091.1152,3177
3027.8123,3178
3682.6096,3179
3042.0652,3180
3351.5366,3181
3306.582,3182
3369.4087,3183
3672.9702,3184
4478.8374,3185
2520.0615,3186
3581.012,3187
3921.378,3188
3942.3499,3189
3734.33,3190
4061.059,3191
3089.5247,3192
3538.277,3193
3899.18,3194
3902.0566,3195
4459.6885,3196
3027.5547,3197
3675.368,3198
3562.8296,3199
4716.3345,3200
5250.6655,3201
3531.2422,3202
4000.8354,3203
3355.1062,3204
2941.3264,3205
3097.2292,3206
3231.7476,3207
2424.6162,3208
3474.1123,3209
2987.4958,3210
3716.88,3211
3942.3708,3212
2762.774,3213
3003.0964,3214
3160.3093,3215
2898.3545,3216
3855.3474,3217
2858.9963,3218
2780.3416,3219
2793.2036,3220
2565.4282,3221
3106.387,3222
3092.3867,3223
2932.8806,3224
3390.5754,3225
3309.7437,3226
3277.5056,3227
3897.2446,3228
2750.4338,3229
3567.952,3230
3205.1194,3231
3956.2493,3232
3989.1335,3233
3192.9248,3234
3395.297,3235
3095.8804,3236
3366.8672,3237
3995.9978,3238
4119.859,3239
2828.432,3240
2789.8228,3241
2940.8032,3242
3199.9739,3243
4051.7085,3244
3021.1116,3245
3560.0203,3246
3320.3755,3247
3273.278,3248
3008.3281,3249
3025.0178,3250
2297.6162,3251
2831.8293,3252
3052.2048,3253
2550.2761,3254
3762.878,3255
2634.0576,3256
2746.9485,3257
2595.496,3258
2708.1914,3259
2763.021,3260
3024.3103,3261
