@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.6478100481,2202
0.6817402533,2203
0.3971140272,2204
0.284802258,2205
0.266259877,2206
0.4751612299,2207
0.8290129231,2208
0.4619671987,2209
0.4017529518,2210
0.242716398,2211
0.48818499,2212
0.8049014842,2213
0.5401768551,2214
0.6731254738,2215
0.6242350519,2216
0.4879423807,2217
0.5394247045,2218
0.7635753667,2219
0.4489969127,2220
0.4469434403,2221
0.2695333818,2222
0.5373827497,2223
0.6999354776,2224
0.4944814635,2225
0.5260184467,2226
0.4453934164,2227
0.3069028645,2228
0.6650821074,2229
0.6168745282,2230
0.4955658395,2231
0.391099152,2232
0.3422958303,2233
0.6405620778,2234
0.7589999896,2235
0.5319115317,2236
0.3476509094,2237
0.3485358612,2238
0.4396398001,2239
0.766680369,2240
0.4551010217,2241
0.4684128474,2242
0.2992425763,2243
0.3801921699,2244
0.7047211271,2245
0.5317737521,2246
0.5393307196,2247
0.3230059011,2248
0.3448823422,2249
0.4241241615,2250
0.7572269995,2251
0.3428713639,2252
0.5228774272,2253
0.4768771313,2254
0.3568177792,2255
0.7650278406,2256
0.555275735,2257
0.5390894394,2258
0.4391203471,2259
0.3396888685,2260
0.7030100342,2261
0.692397266,2262
0.3967902239,2263
0.3199868234,2264
0.3377651186,2265
0.5510593973,2266
0.8099219812,2267
0.4303736237,2268
0.4645487179,2269
0.248621772,2270
0.3510257714,2271
0.7197694123,2272
0.6730115007,2273
0.5637763469,2274
0.4933116296,2275
0.3193876484,2276
0.6266641707,2277
0.7552871649,2278
0.5332195861,2279
0.4401955982,2280
0.3326018254,2281
0.4741584259,2282
0.7771723638,2283
0.6524389821,2284
0.4939988242,2285
0.3232809504,2286
0.2820545808,2287
0.649589457,2288
0.7146885386,2289
0.3819206909,2290
0.3778797706,2291
0.319543091,2292
0.4222909037,2293
0.768598576,2294
0.3791813616,2295
0.3810575757,2296
0.3613263313,2297
0.3390613617,2298
0.7168872434,2299
0.6184883228,2300
0.555672374,2301
0.4387275672,2302
0.4167396818,2303
0.7264906225,2304
0.6823451659,2305
0.5492330549,2306
0.3982882378,2307
0.3458050671,2308
