@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Distances in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.30744457,3129
0.347181,3130
0.34619173,3131
0.23817638,3132
0.2690051,3133
0.27926096,3134
0.28129405,3135
0.39445847,3136
0.23359793,3137
0.28724587,3138
0.31276,3139
0.3140066,3140
0.54345363,3141
0.5219312,3142
0.5503993,3143
0.37124866,3144
0.42436498,3145
0.45659658,3146
0.3761948,3147
0.37722793,3148
0.43691528,3149
0.48859906,3150
0.39177775,3151
0.4306156,3152
0.26363948,3153
0.33048737,3154
0.33601433,3155
0.34734198,3156
0.39758065,3157
0.35677272,3158
0.34548968,3159
0.3993712,3160
0.36016965,3161
0.34222382,3162
0.42658848,3163
0.24342138,3164
0.32629362,3165
0.33449653,3166
0.3539851,3167
0.36044216,3168
0.2522632,3169
0.26804826,3170
0.2947889,3171
0.2950913,3172
0.27807966,3173
0.3944326,3174
0.17231536,3175
0.2848452,3176
0.26663783,3177
0.2488641,3178
0.35217303,3179
0.2725561,3180
0.33857176,3181
0.3671334,3182
0.37526482,3183
0.37983513,3184
0.39255187,3185
0.21289836,3186
0.3261644,3187
0.34538367,3188
0.29543102,3189
0.3974471,3190
0.39320037,3191
0.3484837,3192
0.39291397,3193
0.5002592,3194
0.4489476,3195
0.49738887,3196
0.26553187,3197
0.413019,3198
0.36569667,3199
0.4799521,3200
0.57190675,3201
0.34472603,3202
0.38190937,3203
0.301065,3204
0.27013484,3205
0.28229672,3206
0.30831626,3207
0.19494005,3208
0.25867182,3209
0.22449355,3210
0.2858211,3211
0.39961147,3212
0.20780167,3213
0.23791486,3214
0.20204721,3215
0.22040744,3216
0.33932245,3217
0.2337228,3218
0.19051105,3219
0.19128755,3220
0.19647318,3221
0.2578297,3222
0.31876197,3223
0.26715788,3224
0.3314609,3225
0.26936105,3226
0.2962526,3227
0.3519496,3228
0.20750251,3229
0.33693457,3230
0.3314029,3231
0.32523265,3232
0.3888869,3233
0.2740795,3234
0.2626807,3235
0.2590316,3236
0.2657247,3237
0.36206868,3238
0.42755058,3239
0.22738834,3240
0.26958987,3241
0.25773308,3242
0.2529823,3243
0.34862188,3244
0.2342907,3245
0.32959253,3246
0.2858688,3247
0.2341139,3248
0.27790022,3249
0.29509133,3250
0.17763597,3251
0.21113072,3252
0.18505268,3253
0.18318385,3254
0.31049517,3255
0.19347733,3256
0.1819482,3257
0.165867,3258
0.17636923,3259
0.22742179,3260
0.2965525,3261
0.14881526,3262
0.20967905,3263
0.17454188,3264
0.27647477,3265
0.2962351,3266
0.27435192,3267
0.2880974,3268
0.40149912,3269
0.54299486,3270
0.61484087,3271
0.22204,3272
0.2319227,3273
0.19614142,3274
0.1835947,3275
0.34711814,3276
0.246267,3277
0.3029375,3278
0.27161333,3279
0.2870292,3280
0.29859197,3281
0.39238366,3282
0.22298639,3283
0.23427965,3284
0.2574904,3285
0.26148123,3286
0.35509732,3287
0.24087435,3288
0.3585608,3289
0.30745882,3290
0.2562774,3291
0.3555801,3292
0.22299388,3293
0.2320441,3294
0.1941427,3295
0.16565552,3296
0.20319392,3297
0.29713982,3298
0.22267309,3299
0.29528216,3300
0.25333792,3301
0.2743284,3302
0.35719,3303
0.15270962,3304
0.24512593,3305
0.1742344,3306
0.15650089,3307
0.25303775,3308
0.3635674,3309
0.30541405,3310
0.45469373,3311
0.58488077,3312
0.5901699,3313
0.45847258,3314
0.25732654,3315
0.30791706,3316
0.2721772,3317
0.27013668,3318
0.3460426,3319
0.20988369,3320
0.2567169,3321
0.2716591,3322
0.26664552,3323
0.26964825,3324
0.35196143,3325
0.16326702,3326
0.26345837,3327
0.2635015,3328
0.23858307,3329
0.37613246,3330
0.28242764,3331
0.37566355,3332
0.33326513,3333
0.2912325,3334
0.36960134,3335
0.21121448,3336
0.24432272,3337
0.21827573,3338
0.19833748,3339
0.21418741,3340
0.2904639,3341
0.19562548,3342
0.22138554,3343
0.20134223,3344
0.1884787,3345
0.3420966,3346
0.17359583,3347
0.21103337,3348
0.15741397,3349
0.21364394,3350
0.3498739,3351
0.24821019,3352
0.32443303,3353
0.2741026,3354
0.28207934,3355
0.36488947,3356
0.30866116,3357
0.22941916,3358
0.27509406,3359
0.21414237,3360
0.20005134,3361
0.31665647,3362
0.26129743,3363
0.29086056,3364
0.27710545,3365
0.31246388,3366
0.3736,3367
0.22514145,3368
0.25020748,3369
0.27620837,3370
0.27319756,3371
0.63586885,3372
0.29757914,3373
0.3703024,3374
0.36189505,3375
0.3398227,3376
0.3307144,3377
0.35091168,3378
0.2533481,3379
0.29196948,3380
0.22152232,3381
0.21531337,3382
0.33600047,3383
0.2696155,3384
0.31348902,3385
0.35136288,3386
0.30053875,3387
0.4015079,3388
0.24088395,3389
0.29470035,3390
0.2694216,3391
0.26928678,3392
0.2035934,3393
0.33338806,3394
0.22151937,3395
0.30674806,3396
0.24958758,3397
0.249934,3398
0.35121486,3399
0.21383601,3400
0.343873,3401
0.3745347,3402
0.398087,3403
0.3587051,3404
0.33345693,3405
0.21936077,3406
0.25692225,3407
0.2621465,3408
0.4083736,3409
0.49151394,3410
0.18341258,3411
0.25476497,3412
0.2538069,3413
0.25244808,3414
0.35722053,3415
0.24856807,3416
0.33343378,3417
0.29513842,3418
0.29622078,3419
0.29243743,3420
0.3112782,3421
0.19244151,3422
0.23512718,3423
0.2007439,3424
0.18986337,3425
0.3356989,3426
0.18053451,3427
0.21893851,3428
0.20664394,3429
0.22045812,3430
0.29521832,3431
0.22245653,3432
0.33329043,3433
0.3099046,3434
0.3163688,3435
0.3854695,3436
0.31583562,3437
0.26694697,3438
0.29790214,3439
0.26440454,3440
0.2725354,3441
0.33162168,3442
0.23313777,3443
0.32833523,3444
0.50297266,3445
0.5900475,3446
0.5537921,3447
0.46942815,3448
0.44934472,3449
0.47637308,3450
0.47970775,3451
0.45620188,3452
0.23753557,3453
0.35231364,3454
0.31623095,3455
0.30145067,3456
0.33244786,3457
0.34878373,3458
0.2903459,3459
0.41377047,3460
0.36282972,3461
0.35954568,3462
0.3984438,3463
0.2514504,3464
0.31931213,3465
0.30291596,3466
0.3068993,3467
0.36934358,3468
0.27773523,3469
0.2543692,3470
0.325339,3471
0.36061046,3472
0.37856743,3473
0.39338958,3474
0.2790893,3475
0.29693,3476
0.3223078,3477
0.30299672,3478
0.39743176,3479
0.22837402,3480
0.28952917,3481
0.32063156,3482
0.33846164,3483
0.3732728,3484
0.24262029,3485
0.26917037,3486
0.32481682,3487
0.3719799,3488
0.48981863,3489
0.41004777,3490
0.37019232,3491
0.43565804,3492
0.42427325,3493
0.39778367,3494
0.44549182,3495
0.27176684,3496
0.37145644,3497
0.31437767,3498
0.35828608,3499
0.37886748,3500
0.33777273,3501
0.30796525,3502
0.36673263,3503
0.37513533,3504
0.37349305,3505
0.422827,3506
0.24414116,3507
0.35732237,3508
0.332048,3509
0.32937112,3510
0.401202,3511
0.27981666,3512
0.3101111,3513
0.2943443,3514
0.339195,3515
0.3353621,3516
0.3935591,3517
0.23610446,3518
0.298828,3519
0.28817323,3520
0.29642886,3521
0.35728845,3522
0.21962422,3523
0.2946569,3524
0.38541916,3525
0.4185258,3526
0.35751206,3527
0.43695426,3528
0.23356064,3529
0.29989666,3530
0.29517007,3531
0.34392664,3532
0.30644274,3533
0.36619622,3534
0.25671324,3535
0.4003796,3536
0.47878516,3537
0.5474529,3538
0.5658435,3539
0.40838417,3540
0.4337862,3541
0.43217486,3542
0.49988577,3543
0.52999604,3544
0.4381529,3545
0.36721456,3546
0.47836983,3547
0.458267,3548
0.54046845,3549
0.4631518,3550
0.38751388,3551
0.38420802,3552
0.4298811,3553
0.42873177,3554
0.34861308,3555
0.3605546,3556
0.28788066,3557
0.32579398,3558
0.45612937,3559
0.44834396,3560
0.4643188,3561
0.2666759,3562
0.3529625,3563
0.46624944,3564
0.427491,3565
0.32001957,3566
0.32334462,3567
0.4790422,3568
0.23623835,3569
0.2983442,3570
0.33705693,3571
0.41623965,3572
0.20292911,3573
0.27652195,3574
0.29052478,3575
0.19991274,3576
0.28606987,3577
0.43526047,3578
0.41016537,3579
0.3800823,3580
0.3600544,3581
0.3316611,3582
0.3872692,3583
0.40337548,3584
0.31340384,3585
0.25187942,3586
0.19544664,3587
0.23357025,3588
0.3672814,3589
0.3208284,3590
0.20780633,3591
0.22229317,3592
0.18446426,3593
0.19436264,3594
0.14505327,3595
0.17339583,3596
0.2006661,3597
0.20815869,3598
0.2316401,3599
0.19957589,3600
0.20400652,3601
0.17894398,3602
0.15975414,3603
0.14803946,3604
0.13899322,3605
0.10279783,3606
0.12582856,3607
0.13812672,3608
0.14833276,3609
0.14281583,3610
0.23114432,3611
0.25742105,3612
0.12994958,3613
0.07683672,3614
0.104994185,3615
0.108473785,3616
0.12008615,3617
0.121867634,3618
0.2970902,3619
0.35646755,3620
0.20790426,3621
0.42192015,3622
0.49821612,3623
0.62622195,3624
0.4038092,3625
0.45626834,3626
0.45731923,3627
0.4880792,3628
0.43420345,3629
0.4510715,3630
0.2579674,3631
0.40610364,3632
0.39987108,3633
0.37809572,3634
0.37545705,3635
0.28895205,3636
0.34235942,3637
0.3207755,3638
0.42566985,3639
0.44339427,3640
0.39018416,3641
0.29149324,3642
0.34898192,3643
0.31788966,3644
0.28113285,3645
0.33818197,3646
0.23191728,3647
0.2886299,3648
0.22596727,3649
0.2653716,3650
0.31313184,3651
0.26828605,3652
0.30408064,3653
0.33324397,3654
0.35950464,3655
0.32749805,3656
0.33876562,3657
0.22158019,3658
0.26425353,3659
0.23316842,3660
0.1948868,3661
0.308469,3662
0.1627474,3663
0.24495171,3664
0.21885678,3665
0.18622921,3666
0.29307857,3667
0.25009266,3668
0.20560679,3669
0.25221607,3670
0.26644182,3671
0.22183451,3672
0.33308533,3673
0.2771337,3674
0.3568195,3675
0.25920865,3676
0.30055454,3677
0.40197608,3678
0.23857611,3679
0.21426098,3680
0.16041179,3681
0.17965077,3682
0.17430109,3683
0.28390348,3684
0.16088536,3685
0.25069124,3686
0.23623218,3687
0.22763757,3688
0.29167044,3689
0.16635436,3690
0.1305372,3691
0.13332005,3692
0.24348368,3693
0.32597405,3694
0.27006316,3695
0.2425389,3696
0.3631698,3697
0.37430692,3698
0.31141534,3699
0.40354374,3700
0.18435499,3701
0.17819035,3702
0.23178071,3703
0.318981,3704
0.37199724,3705
0.2298291,3706
0.38315895,3707
0.4671098,3708
0.49754795,3709
0.499007,3710
0.49078095,3711
0.28351453,3712
0.4123192,3713
0.46136996,3714
0.38011962,3715
0.44966933,3716
0.29063085,3717
0.3543203,3718
0.35764533,3719
0.37797984,3720
0.39881366,3721
0.38080707,3722
0.2771717,3723
0.2927362,3724
0.33125195,3725
0.40701926,3726
0.32203084,3727
0.30923545,3728
0.314843,3729
0.36810064,3730
0.36701658,3731
0.39809948,3732
0.18915235,3733
0.2001799,3734
0.26989985,3735
0.2883784,3736
0.37894663,3737
0.23453411,3738
0.36624503,3739
0.3589101,3740
0.37247485,3741
0.3202366,3742
0.34414545,3743
0.16133954,3744
0.21994053,3745
0.24629924,3746
0.25228423,3747
0.35024545,3748
0.16565084,3749
0.19430491,3750
0.14714225,3751
0.2040923,3752
0.2594122,3753
0.33611733,3754
0.1876923,3755
0.2123993,3756
0.21409598,3757
0.23014061,3758
0.32336235,3759
0.22840948,3760
0.2743463,3761
0.30963033,3762
0.32304472,3763
0.27353802,3764
0.3076296,3765
0.13772547,3766
0.18439685,3767
0.22235519,3768
0.25813913,3769
0.33226374,3770
0.1431999,3771
0.23493937,3772
0.21416669,3773
0.24242717,3774
0.23110893,3775
0.23238467,3776
0.12531108,3777
0.16493046,3778
0.22511333,3779
0.2704127,3780
0.30039296,3781
0.27887484,3782
0.31161824,3783
0.3118511,3784
0.3573491,3785
0.3431823,3786
0.18004535,3787
0.1852564,3788
0.20213361,3789
0.21033023,3790
0.36077568,3791
0.25076705,3792
0.34678146,3793
0.40149286,3794
0.34093657,3795
0.36729336,3796
0.33853805,3797
0.20640384,3798
0.22360943,3799
0.35752815,3800
0.5658342,3801
0.6617051,3802
0.44240966,3803
0.5686492,3804
0.50052106,3805
0.537731,3806
0.45460182,3807
0.27354228,3808
0.2686277,3809
0.36655095,3810
0.38895947,3811
0.35059792,3812
0.40167302,3813
0.28108746,3814
0.31207597,3815
0.24702947,3816
0.27061066,3817
0.36220425,3818
0.122631006,3819
0.17287873,3820
0.20182927,3821
0.26943582,3822
0.3605807,3823
0.3687991,3824
0.30175927,3825
0.32095134,3826
0.3243489,3827
0.3325216,3828
0.34512842,3829
0.24626467,3830
0.23831137,3831
0.25171742,3832
0.2613508,3833
0.40004325,3834
0.25420642,3835
0.23839794,3836
0.25509074,3837
0.28932646,3838
0.26830587,3839
0.34854457,3840
0.15408388,3841
0.1702161,3842
0.17908381,3843
0.21737266,3844
0.36190727,3845
0.26200697,3846
0.30766192,3847
0.28444165,3848
0.2970243,3849
0.3680875,3850
0.21939197,3851
0.26391986,3852
0.3075378,3853
0.2968596,3854
0.27179712,3855
0.29371142,3856
0.17267531,3857
0.21844599,3858
0.26917475,3859
0.30221322,3860
0.33355138,3861
0.17026597,3862
0.16737145,3863
0.21388605,3864
0.25038457,3865
0.33708102,3866
0.34392035,3867
0.3736132,3868
0.39427707,3869
0.4128182,3870
0.3672628,3871
0.33348975,3872
0.21308239,3873
0.24479264,3874
0.23345704,3875
0.29924414,3876
0.41732904,3877
0.3170584,3878
0.5666921,3879
0.41187432,3880
0.45253626,3881
0.4964432,3882
0.2368841,3883
0.3129859,3884
0.2990561,3885
0.28853917,3886
0.2968546,3887
0.38533878,3888
0.27628097,3889
0.3670583,3890
0.30715454,3891
0.34725094,3892
0.4471532,3893
0.30383554,3894
0.42273307,3895
0.45346966,3896
0.43385834,3897
0.43402407,3898
0.23740207,3899
0.2502529,3900
0.30196646,3901
0.30729377,3902
0.32434416,3903
0.35683107,3904
0.17420304,3905
0.22629525,3906
0.25604442,3907
0.30952677,3908
0.36212775,3909
0.3386283,3910
0.41447967,3911
0.401383,3912
0.3637347,3913
0.40517372,3914
0.27997124,3915
0.22959226,3916
0.24580353,3917
0.2336083,3918
0.2765394,3919
0.34557787,3920
0.1664503,3921
0.208308,3922
0.1784909,3923
0.19965647,3924
0.34463158,3925
0.16288392,3926
0.24375644,3927
0.22365597,3928
0.25326273,3929
0.3302986,3930
0.25747833,3931
0.3017053,3932
0.28767896,3933
0.33338672,3934
0.37539315,3935
0.24052976,3936
0.21996658,3937
0.18932119,3938
0.19165882,3939
0.24881247,3940
0.37507823,3941
0.21059956,3942
0.25459412,3943
0.1967017,3944
0.22902812,3945
0.3648691,3946
0.15100321,3947
0.13577129,3948
0.14847325,3949
0.32899177,3950
0.31576306,3951
0.3479025,3952
0.3491602,3953
0.37921187,3954
0.41427767,3955
0.47022775,3956
0.58136344,3957
0.43079254,3958
0.56567746,3959
0.5490961,3960
0.5381208,3961
0.5709338,3962
0.302138,3963
0.36449468,3964
0.4626262,3965
0.47829995,3966
0.48865843,3967
0.4580719,3968
0.29617247,3969
0.31718028,3970
0.35502553,3971
0.42777735,3972
0.4811251,3973
0.39263153,3974
0.40154517,3975
0.34923565,3976
0.44104233,3977
0.44153652,3978
0.31621575,3979
0.2771375,3980
0.35715997,3981
0.39154685,3982
0.4662039,3983
0.3933365,3984
0.257965,3985
0.31260422,3986
0.3458336,3987
0.34398407,3988
0.36988655,3989
0.20465212,3990
0.24156038,3991
0.19304635,3992
0.25027716,3993
0.36383626,3994
0.23573023,3995
0.36922497,3996
0.3669876,3997
0.33474776,3998
0.31612462,3999
0.35379916,4000
0.2313021,4001
0.23202853,4002
0.21185535,4003
0.23967564,4004
0.36670858,4005
0.20964256,4006
0.18246198,4007
0.18642583,4008
0.21342105,4009
0.31223983,4010
0.22026663,4011
0.19244136,4012
0.2214943,4013
0.23149996,4014
0.23829046,4015
0.36515805,4016
0.22081737,4017
0.3185891,4018
0.28002787,4019
0.32127294,4020
0.38559008,4021
0.15823478,4022
0.22597004,4023
0.21707614,4024
0.21184026,4025
0.34195325,4026
0.20368665,4027
0.23357537,4028
0.25041714,4029
0.26787692,4030
0.25276417,4031
0.33125654,4032
0.16456932,4033
0.18592653,4034
0.44418216,4035
0.4186657,4036
0.2745296,4037
0.3477087,4038
0.3214113,4039
0.39195076,4040
0.37919855,4041
0.37205535,4042
0.3083855,4043
0.21771808,4044
0.36724147,4045
0.21559332,4046
0.25022683,4047
0.39990485,4048
0.24450383,4049
0.2832769,4050
0.28627795,4051
0.2930238,4052
0.27420205,4053
0.2937284,4054
0.16014922,4055
0.19268356,4056
0.2381804,4057
0.22893572,4058
0.39300972,4059
0.2134375,4060
0.31617123,4061
0.29617524,4062
0.38995767,4063
0.4921392,4064
0.20407483,4065
0.29604042,4066
0.29763713,4067
0.3312845,4068
0.35120413,4069
0.29646692,4070
0.23052873,4071
0.26000565,4072
0.27949488,4073
0.29826078,4074
0.36379698,4075
0.18574125,4076
0.24325368,4077
0.33781362,4078
0.36664563,4079
0.4705409,4080
0.29635778,4081
0.42206916,4082
0.39183682,4083
0.41468328,4084
0.5080837,4085
0.490799,4086
0.39142892,4087
0.3857591,4088
0.24250105,4089
0.28742918,4090
0.38443804,4091
0.20164683,4092
0.29578736,4093
0.25254536,4094
0.28663588,4095
0.37884256,4096
0.17719644,4097
0.19888107,4098
0.19502352,4099
0.22477913,4100
0.27112436,4101
0.3470175,4102
0.3031186,4103
0.30072612,4104
0.27848753,4105
0.29731345,4106
0.40510723,4107
0.19418052,4108
0.32172874,4109
0.3021252,4110
0.31410122,4111
0.28649232,4112
0.32111788,4113
0.1959938,4114
0.22068591,4115
0.25070113,4116
0.30681846,4117
0.34776375,4118
0.12126716,4119
0.15069468,4120
0.18901555,4121
0.22226258,4122
0.40842384,4123
0.30880824,4124
0.32542574,4125
0.36492565,4126
0.30350316,4127
0.37036383,4128
0.17910767,4129
0.21732731,4130
0.1768761,4131
0.20421909,4132
0.33376646,4133
0.48212913,4134
0.36499617,4135
0.5133702,4136
0.49676245,4137
0.46724057,4138
0.47487843,4139
0.3046948,4140
0.3443651,4141
0.29031664,4142
0.25974223,4143
0.34302598,4144
0.32774457,4145
0.2639604,4146
0.29116392,4147
0.29035857,4148
0.30131644,4149
0.39840198,4150
0.25641376,4151
0.38757625,4152
0.39586905,4153
0.38320282,4154
0.41397777,4155
0.2737789,4156
0.2592765,4157
0.2725895,4158
0.27898526,4159
0.29170287,4160
0.25310016,4161
0.15830709,4162
0.19871546,4163
0.19175334,4164
0.29189572,4165
0.41235524,4166
0.2922258,4167
0.36085355,4168
0.35422763,4169
0.33858016,4170
0.39337683,4171
0.2402724,4172
0.23113735,4173
0.20475402,4174
0.21371865,4175
0.335048,4176
0.24618416,4177
0.1791827,4178
0.18371554,4179
0.1857596,4180
0.21059887,4181
0.31586722,4182
0.16178611,4183
0.22530174,4184
0.23137993,4185
0.24607086,4186
0.32631373,4187
0.26016146,4188
0.2392006,4189
0.29790992,4190
0.345732,4191
0.32381934,4192
0.29539925,4193
0.19832192,4194
0.21603695,4195
0.21594228,4196
0.23993506,4197
0.38396475,4198
0.17598565,4199
0.26649857,4200
0.22600834,4201
0.23709086,4202
0.32731646,4203
0.1818996,4204
0.10101803,4205
0.14147326,4206
0.18382925,4207
0.2530319,4208
0.36542743,4209
0.24855205,4210
0.32673427,4211
0.33687037,4212
0.34184653,4213
0.39803463,4214
0.20801255,4215
0.22474143,4216
0.25539967,4217
0.25945666,4218
0.45894507,4219
0.44041485,4220
0.41107273,4221
0.46142748,4222
0.48576033,4223
0.49812403,4224
0.5101201,4225
0.23916838,4226
0.293251,4227
0.35292715,4228
0.37895334,4229
0.46525857,4230
0.32387045,4231
0.31297648,4232
0.29890457,4233
0.35211447,4234
0.3816967,4235
0.38613108,4236
0.3135364,4237
0.40622833,4238
0.4077494,4239
0.39698604,4240
0.45160422,4241
0.26262102,4242
0.27744842,4243
0.27379295,4244
0.2968477,4245
0.37162244,4246
0.21662925,4247
0.18730886,4248
0.18778597,4249
0.24548309,4250
0.29756713,4251
0.38586068,4252
0.30058095,4253
0.3399623,4254
0.34332016,4255
0.32692486,4256
0.3937385,4257
0.19857378,4258
0.19217075,4259
0.17228457,4260
0.17290469,4261
0.30501986,4262
0.18218683,4263
0.21714018,4264
0.18332916,4265
0.20750222,4266
0.22938748,4267
0.37794268,4268
0.17710876,4269
0.23979197,4270
0.24793588,4271
0.22559111,4272
0.3585476,4273
0.23682445,4274
0.31017762,4275
0.29780406,4276
0.31393397,4277
0.27233994,4278
0.31690186,4279
0.13867953,4280
0.17648356,4281
0.18648219,4282
0.20181942,4283
0.36847264,4284
0.18635309,4285
0.26328918,4286
0.2409472,4287
0.267427,4288
0.32089528,4289
0.23483022,4290
0.12398569,4291
0.15647116,4292
0.18024012,4293
0.24175014,4294
0.359779,4295
0.33484378,4296
0.3515815,4297
0.34727564,4298
0.34357035,4299
0.41660348,4300
0.17496979,4301
0.23535043,4302
0.23303714,4303
0.2334485,4304
0.37120283,4305
0.22712074,4306
0.27880353,4307
0.3858834,4308
0.34361508,4309
0.35836682,4310
0.40122023,4311
0.2299272,4312
0.25626236,4313
0.24261542,4314
0.4321794,4315
0.63014656,4316
0.5284749,4317
0.5368025,4318
0.62664783,4319
0.62375903,4320
0.4164744,4321
0.35853893,4322
0.24242677,4323
0.32967713,4324
0.343373,4325
0.33930138,4326
0.36439827,4327
0.22702573,4328
0.2861128,4329
0.3395031,4330
0.31551972,4331
0.28781652,4332
0.2259264,4333
0.15330617,4334
0.19065775,4335
0.25919992,4336
0.38856378,4337
0.3068225,4338
0.3088054,4339
0.32647055,4340
0.3094037,4341
0.30759957,4342
0.3577735,4343
0.210226,4344
0.20564312,4345
0.2142956,4346
0.26311007,4347
0.4497942,4348
0.22381783,4349
0.26773277,4350
0.26870283,4351
0.2467617,4352
0.254511,4353
0.32262725,4354
0.12905295,4355
0.13009301,4356
0.19036856,4357
0.23874713,4358
0.3232729,4359
0.2225081,4360
0.30671182,4361
0.28972915,4362
0.2998809,4363
0.36205488,4364
0.2702299,4365
0.23794119,4366
0.27669317,4367
0.27819732,4368
0.26749706,4369
0.3678838,4370
0.17853656,4371
0.22272114,4372
0.23884673,4373
0.28144556,4374
0.3051422,4375
0.20012903,4376
0.14535357,4377
0.16749334,4378
0.23243523,4379
0.2913898,4380
0.4127874,4381
0.27951318,4382
0.4273285,4383
0.33871678,4384
0.41101274,4385
0.4222299,4386
0.21488588,4387
0.22467372,4388
0.20916708,4389
0.34943005,4390
0.48495764,4391
0.2777936,4392
0.38685694,4393
0.4055709,4394
0.44953856,4395
0.35769078,4396
0.4048543,4397
0.2159021,4398
0.24647169,4399
0.2944485,4400
0.30631992,4401
0.3990495,4402
0.1951846,4403
0.33685043,4404
0.28244737,4405
0.35246316,4406
0.44453365,4407
0.20103475,4408
0.2659726,4409
0.3531321,4410
0.3332283,4411
0.32585633,4412
0.36597267,4413
0.25654814,4414
0.26096538,4415
0.27547738,4416
0.34528568,4417
0.38016754,4418
0.17771535,4419
0.21408875,4420
0.21885817,4421
0.2751724,4422
0.37021258,4423
0.30938944,4424
0.3052139,4425
0.37299392,4426
0.3448145,4427
0.31586227,4428
0.33758533,4429
0.15475358,4430
0.17228828,4431
0.15648355,4432
0.21339916,4433
0.33567598,4434
0.14111552,4435
0.15967333,4436
0.18108034,4437
0.22320524,4438
0.2918095,4439
0.26608598,4440
0.24560422,4441
0.24120666,4442
0.23686469,4443
0.23641537,4444
0.37619346,4445
0.20673965,4446
0.2973423,4447
0.29051656,4448
0.32406625,4449
0.4094409,4450
0.19358104,4451
0.20291233,4452
0.19332942,4453
0.1929567,4454
0.21583636,4455
0.32007107,4456
0.18731631,4457
0.26515377,4458
0.23064582,4459
0.24657093,4460
0.37418374,4461
0.1333997,4462
0.16833942,4463
0.15122671,4464
0.18266849,4465
0.50583696,4466
0.35345185,4467
0.25169832,4468
0.4086859,4469
0.37471744,4470
0.3645147,4471
0.4182933,4472
0.33816323,4473
0.4658079,4474
0.55846727,4475
0.5336664,4476
0.5447224,4477
0.26632014,4478
0.38546577,4479
0.37558845,4480
0.49916807,4481
0.43995214,4482
0.42237416,4483
0.26692703,4484
0.24561653,4485
0.237909,4486
0.3140477,4487
0.46389264,4488
0.30820966,4489
0.37123016,4490
0.3863071,4491
0.369779,4492
0.41930726,4493
0.3852113,4494
0.32740396,4495
0.39402652,4496
0.40893775,4497
0.39761832,4498
0.40277594,4499
0.24033426,4500
0.2818065,4501
0.2568537,4502
0.29854974,4503
0.29116452,4504
0.30107918,4505
0.16612604,4506
0.18193287,4507
0.1961512,4508
0.29100618,4509
0.34140667,4510
0.26766193,4511
0.38315523,4512
0.3705774,4513
0.32997045,4514
0.38988626,4515
0.25690395,4516
0.20915431,4517
0.18785144,4518
0.2005747,4519
0.36253974,4520
0.2124255,4521
0.22414757,4522
0.17968355,4523
0.19084242,4524
0.2554282,4525
0.355553,4526
0.15669714,4527
0.23223886,4528
0.22481504,4529
0.21481927,4530
0.3516851,4531
0.223387,4532
0.30424932,4533
0.2518553,4534
0.28465083,4535
0.29447156,4536
0.3161521,4537
0.1603636,4538
0.20418015,4539
0.21799749,4540
0.2506793,4541
0.29813042,4542
0.26340988,4543
0.25048962,4544
0.2563956,4545
0.2531942,4546
0.33050713,4547
0.20429032,4548
0.16604145,4549
0.1797068,4550
0.23359586,4551
0.25355738,4552
0.35091856,4553
0.33078524,4554
0.34615916,4555
0.35113862,4556
0.36537606,4557
0.3866075,4558
0.23315486,4559
0.24193522,4560
0.24208917,4561
0.2789398,4562
0.42606717,4563
0.29670262,4564
0.33555642,4565
0.3190152,4566
0.35554224,4567
0.2845952,4568
0.3531227,4569
0.17184448,4570
0.23133592,4571
0.24538189,4572
0.29840812,4573
0.41775674,4574
0.2987074,4575
0.35723495,4576
0.3058761,4577
0.32447943,4578
0.35576808,4579
0.39828148,4580
0.22319274,4581
0.3492218,4582
0.31605586,4583
0.3136884,4584
0.38609588,4585
0.20304064,4586
0.18731202,4587
0.26947236,4588
0.34205157,4589
0.348493,4590
0.25639486,4591
0.10692576,4592
0.20336197,4593
0.3202561,4594
0.27569562,4595
0.3579567,4596
0.28897843,4597
0.35532853,4598
0.34459862,4599
0.31362015,4600
0.2774319,4601
0.32986236,4602
0.2364529,4603
0.40990165,4604
0.34284756,4605
0.35300466,4606
0.2902944,4607
0.23138992,4608
0.27940625,4609
0.312707,4610
0.3140391,4611
0.3495735,4612
0.23657864,4613
0.17600854,4614
0.19784234,4615
0.21259037,4616
0.31562293,4617
0.24167359,4618
0.26553836,4619
0.2927055,4620
0.28569025,4621
0.30904603,4622
0.35554957,4623
0.2185932,4624
0.3044977,4625
0.3007123,4626
0.28376955,4627
0.35301185,4628
0.21895121,4629
0.20072663,4630
0.23230258,4631
0.35173145,4632
0.42222476,4633
0.2639065,4634
0.32923415,4635
0.28692123,4636
0.30145356,4637
0.28798294,4638
0.33876362,4639
0.290376,4640
0.3215729,4641
0.33026117,4642
0.27671102,4643
0.38195175,4644
0.16075802,4645
0.2126769,4646
0.18414494,4647
0.23117499,4648
0.2814511,4649
0.3491777,4650
0.3457492,4651
0.47481135,4652
0.5869006,4653
0.5914761,4654
0.43645352,4655
0.28547603,4656
0.35240194,4657
0.40477562,4658
0.35982114,4659
0.4674032,4660
0.2193386,4661
0.27770817,4662
0.2787543,4663
0.2837504,4664
0.34918487,4665
0.3266873,4666
0.23839788,4667
0.24936564,4668
0.28098172,4669
0.28776154,4670
0.36469114,4671
0.19537418,4672
0.22871818,4673
0.2289639,4674
0.24750066,4675
0.35360473,4676
