@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.2901488724,1399
0.2150480223,1400
0.3873421028,1401
0.308916709,1402
0.237900291,1403
0.2452939691,1404
0.5123297027,1405
0.547085393,1406
0.4712666742,1407
0.6289334891,1408
0.5579671387,1409
0.6408239263,1410
0.5061628342,1411
0.4983662585,1412
0.355609765,1413
0.4419326469,1414
0.3643930879,1415
0.2889641972,1416
0.2787778595,1417
0.2673119065,1418
0.3258270454,1419
0.3327581451,1420
0.2687505206,1421
0.2376402359,1422
0.3394296223,1423
0.3774339758,1424
0.6304829938,1425
0.3031678035,1426
0.5852195804,1427
0.5003035402,1428
0.3919652778,1429
0.5312775926,1430
0.5135637837,1431
0.4720165152,1432
0.4616930008,1433
0.34744186,1434
0.2518131056,1435
0.2916862391,1436
0.1538188522,1437
0.06867741807,1438
0.06736775062,1439
0.04402264996,1440
0.09954795521,1441
0.5021997951,1442
0.5484370993,1443
0.4651954836,1444
0.6291846865,1445
0.5966202078,1446
0.6249280343,1447
0.5433060731,1448
0.4875393379,1449
0.3335862781,1450
0.42129452,1451
0.3408840983,1452
0.2677954051,1453
0.2479383592,1454
0.2528698974,1455
0.3177755767,1456
0.3390263422,1457
0.2509779232,1458
0.2347908107,1459
0.3471375041,1460
0.410528678,1461
0.5998193132,1462
0.34983567,1463
0.5811539734,1464
0.5207761812,1465
0.3984504395,1466
0.5585046536,1467
0.54492167,1468
0.4395690664,1469
0.4754263149,1470
0.2866169671,1471
0.2633185279,1472
0.2729466801,1473
0.1429492944,1474
0.08363905609,1475
0.07043815983,1476
0.04901009817,1477
0.1909720904,1478
0.4601072791,1479
0.5315626074,1480
0.4115340394,1481
