4861777d-8160-4610-b054-ad325e66e5d4;You ain't nothing but a hound dog. Been snoopin' round my door. You ain't nothing but a hound dog. Been snoopin' round my door. You can wag your tail. But I ain't gonna feed you no more. You told me you was high class. I could see through that. You told me you was high class. I could see through that. And baby I know. You ain't no real cool cat. You ain't nothing but a hound dog. Been snoopin' round my door. You ain't nothing but a hound dog. Been snoopin' round my door. You can wag your tail. But I ain't gonna feed you no more. You made me feel so blue. You made me weep and moan. You made me feel so blue. You made me weep and moan. 'Cause I'm looking for a woman. All your lookin' for is a home. You ain't nothing but a hound dog. Been snoopin' round my door. You ain't nothing but a hound dog. Been snoopin' round my door. You can wag your tail. But I ain't gonna feed you no more. 
322f1aed-8b59-4b17-98fa-2ab6717d9212;In the white room with black curtains near the station. Black-roof country, no gold pavements, tired starlings. Silver horses, ran-down moonbeams, in your dark eyes. Dawn-light smiles on you leaving my contentment. I'll wait in this place. Where the sun never shines. Wait in this place. Where the shadows run from themselves. You said no strings could secure you at the station. Platform ticket, restless diesels, goodbye windows. I walked into such a sad time at the station. As I walked out, felt my own need just beginning. I'll wait in the queue. When the trains come back. Lie with you. Where the shadows run from themselves. At the party, she was kindness in the hard crowd. Consolation for the old wound now forgotten. Yellow tigers crouched in jungles in her dark eyes. She's just dressing, goodbye windows, tired starlings. I'll sleep in this place. With the lonely crowd. Lie in the dark. Where the shadows run from themselves. 
1457b5e2-88b9-4bfb-9fdf-6f381e1826b0;Thinkin' 'bout the times you drove in my car. Thinkin' that I might have drove you too far. And I'm thinkin' 'bout the love that you laid on my table. I told you not to wander 'round in the dark. I told you 'bout the swans that they live in the park. Then I told you 'bout our kid, now he's married to Mabel. Yes, I told you that the light goes up and down. Don't you notice how the wheel goes 'round? And you'd better pick yourself up from the ground. Before they bring the curtain down. Yes, before they bring the curtain down, woo-ooh. Get up, get up, get up. Yeah, yeah, yeah. Yeah, yeah, yeah. Talkin' 'bout a girl that looks quite like you. She didn't have the time to wait in the queue. She cried away her life since she fell off the cradle. 
2484e47b-7039-46ac-b96b-9612eeb5d116;It's in the way that you use it. It comes and it goes. It's in the way that you use it. Boy, don't you know? And if you lie you will lose it. Feelings will show. So don't you ever abuse it. Don't let it go. Nobody right till somebody wrong. Nobody weak till somebody strong. No one get lucky till luck comes along. Nobody lonely till somebody gone. It's in the way that you use it. It comes and it goes. It's in the way that you use it. Boy, don't you know, yeah. It's in the way that you use it. It comes and it goes. It's in the way that you use it. Boy, don't you know? And if you lie you will lose it. Feelings will show. So don't you ever abuse it. Don't let it go. I've seen dark skies, never like this. Walked on some thin ice, never like this. I've told you white lies, never like this. Looked into true eyes, never like this. It's in the way that you use it. Boy, don't you know? So don't you ever abuse it. Don't let it go, yeah. 
b3b0a7a9-5cc9-4c93-9c2c-a2dcd0376411;She's waiting for another love. She's waiting for another love. She's been waiting for another love,. Someone that she can show into her heart. And when she finally finds a stronger love,. Your whole world's gonna fall apart. She's waiting for another love. She's waiting for another love. You've been abusing her for far too long,. Think you're a king and she's your pawn. Get ready now, 'cause pretty soon. She'll be gone and you'll be on your own. She's waiting for another love. She's waiting for another love. I see the hunger burning in her eye,. Any fool could see there's something wrong. You keep pretending not to care,. But I will hear you sing a different song. She's waiting for another love. She's waiting for another love. Waiting for another lover,. Hoping for the time that she'll find another. 
00890bea-709a-49a9-a08d-d5843051845f;After midnight, we're gonna let it all hang down. After midnight, we're gonna chug-a-lug and shout. We're gonna stimulate some action. We're gonna get some satisfaction. We're gonna find out what it is all about. After midnight, we're gonna let it all hang down. After midnight, we're gonna shake your tambourine. After midnight, it's all gonna be peaches and cream. We're gonna cause talk and suspicion. We're gonna give an exhibition. We're gonna find out what it is all about. After midnight, we're gonna let it all hang down. After midnight, we're gonna let it all hang down. After midnight, we're gonna shake your tambourine. After midnight, it's all gonna be peaches and cream. Gonna cause talk and suspicion. We're gonna give an exhibition. We're gonna find out what it is all about. After midnight, we're gonna let it all hang down. After midnight, we're gonna let it all hang down. After midnight, we're gonna let it all hang down. After midnight, we're gonna let it all hang down. After midnight, we're gonna let it all hang down. 
4f724534-4241-4c73-b5da-999c0543ff6e;I went down to the crossroads. Fell down on my knees. Down to the crossroads. Fell down on my knees. Asked the Lord above for mercy. "Take me, if you please". I went down to the crossroads. Tried to flag a ride. Down to the crossroads. Tried to flag a ride. Nobody seemed to know me. Everybody passed me by. Well, I'm going down to Rosedale. Take my rider by my side. Going down to Rosedale. Take my rider by my side. You can still barrelhouse, baby. On the riverside. Going down to Rosedale. Take my rider by my side. Going down to Rosedale. Take my rider by my side. You can still barrelhouse, baby. On the riverside. You can run, you can run. Tell my friend boy Willie Brown. Run, you can run. Tell my friend boy Willie Brown. And I'm standing at the crossroads. Believe I'm sinking down. 
0fb17417-6bff-4abe-baaf-cf5298b7ea05;If you wanna hang out. You've got to take her out, cocaine. If you wanna get down. Down on the ground, cocaine. She don't lie. She don't lie. She don't lie. Cocaine. If you got bad news. You wanna kick them blues, cocaine. When your day is done. And you wanna run, cocaine. She don't lie. She don't lie. She don't lie. Cocaine. If your thing is gone. And you wanna ride on, cocaine. Don't forget this fact. You can't get it back, cocaine. She don't lie. She don't lie. She don't lie. Cocaine. She don't lie. She don't lie. She don't lie. Cocaine. 
61aecedb-014a-49e2-9aac-d140d427c885;What'll you do when you get lonely. But nobody's waiting by your side? You've been running and hiding much too long. You know it's just your foolish pride. Layla. You've got me on my knees. Layla. I'm begging, darling, please. Layla. Darling, won't you ease my worried mind? I tried to give you consolation. When your old man had let you down. Like a fool, I fell in love with you. You turned my whole world upside down. Layla. You've got me on my knees. Layla. I'm begging, darling, please. Layla. Darling, won't you ease my worried mind? Let's make the best of the situation. Before I finally go insane. Please don't say we'll never find a way. And tell me all my love's in vain. Layla. You've got me on my knees. Layla. I'm begging, darling, please. Layla. Darling, won't you ease my worried mind? Layla. You've got me on my knees. Layla. I'm begging, darling, please. Layla. Darling, won't you ease my worried mind? Whoo, whoo, whoo, whoo, whoo, whoo. Whoo, whoo, whoo. Whoo, whoo, whoo. 
19343a23-5d2f-4d65-b2b8-3367317e04e4;You've been told. So maybe it's time that you learned. You've been sold. Maybe it's time that you earned. I can't stand it. You're fooling around, I can't stand it. You're running around, I won't stand it. You're fooling around with my heart. I'll explain. I feel like I'm being used. Make it plain. So you don't get confused. I can't stand it. Fooling around, I won't stand it. You're running around, I can't stand it. Fooling around with my heart. I can't stand it. You're running around, I can't stand it. You're fooling around, I can't stand it. You're playing around with my heart. It's time. Time for me to let you know. Ain't no crime. No crime to let your feelings show. I can't stand it. You're running around, I can't stand it. You're playing around, I can't stand it. You're fooling around, I can't stand it. You're running around, I can't stand it. You're playing around, I can't stand it. Fooling around, I can't stand it. Running around, I can't stand it. Running around, I won't stand it. Running around, I won't stand it. You're fooling around, I won't stand it. You're fooling around with my heart. You're fooling around with my heart. My heart. Running around. Fooling around with my heart. Fooling around, I won't stand it. Running around, I won't stand it. Fooling around, I won't stand it. Fooling around, I won't stand it. Fooling around, I won't stand it. Running around, I can't stand it. Fooling around, I can't stand it. Running around. Running around. Running around. Running around. Running around. Run, run, run, runing. 
3630acee-90c6-456e-9ff1-d9b0b181bea6;How many times must I tell you, babe? How many bridges I've got to cross? How many times must I explain myself. Before I can talk to the boss? 'Fore I can talk to the boss? How many times must I say "I love you". Before you finally understand? Won't you be my forever woman? I'll try to be your forever man. Try to be your forever man. How many times must I say "I love you". Before you finally understand? Won't you be my forever woman? I'll try to be your forever man. Try to be your forever man. Forever man, forever man, forever man. Forever man, forever man, forever man. Try to be your forever man. Forever man, forever man, forever man. Forever man, forever man, forever man. Forever man, forever man, forever man. Try to be your forever man. 
5d7cf9a9-4861-4e58-83d6-485d676b6df3;I shot the sheriff. But I did not shoot the deputy. I shot the sheriff. But I didn't shoot the deputy. All around in my hometown. They're trying to track me down. They say they want to bring me in guilty. For the killing of the deputy. For the life of a deputy, but I said. I shot the sheriff. But I swear it was in self defense. I shot the sheriff. And they say it is a capital offense. Sheriff John Brown always hated me. For what? I don't know. But every time that I plant a seed. He said "Kill it before it grows". He said "Kill it before it grows". I said. I shot the sheriff. But I swear it was in self defense. I shot the sheriff. But I swear it was in self defense. Freedom came my way one day. And I started out of town, yeah. All of a sudden I see Sheriff John Brown. Aiming to shoot me down. So I shot, I shot him down, I said. I shot the sheriff. But I did not shoot the deputy. I shot the sheriff. But I didn't shoot the deputy. Reflexes got the better of me. And what is to be must be. Every day the bucket falls to the well. But one day the bottom will drop out. Yes, one day the bottom will drop out, I said. I shot the sheriff. But I didn't shoot the deputy. Oh no, oh no. I shot the sheriff. But I did not shoot no deputy. Oh no. 
08f3b99d-72d2-4207-a54b-b01a26b15c2d;Strange brew. Killin' what's inside of you. She's a witch of trouble in electric blue. In her own mad mind she's in love with you, with you. Now what you gonna do? Strange brew. Killin' what's inside of you. She's some kind of demon messing in the glue. If you don't watch out it'll stick to you, to you. What kind of fool are you? Strange brew. Killin' what's inside of you. On a boat in the middle of a raging sea. She would make a scene for it all to be ignored. And wouldn't you be bored? Strange brew. Killin' what's inside of you. Strange brew, strange brew. Strange brew, strange brew. Strange brew. Killin' what's inside of you. 
936ff3dd-034f-42c6-8c16-4528d93136bd;Well, she's walking through the clouds. With a circus mind that's running around. Butterflies and zebras and fairy tales. That's all she ever thinks about. And when I'm sad, she comes to me. A thousand smiles she gives to me free. Said it's all right, take anything you want from me. Well, she's walking through the clouds. With a circus mind that's running around. Butterflies and zebras and fairy tales. That's all she ever thinks about. And when I'm sad, she comes to me. With a thousand smiles she gives to me free. Said it's all right, take anything you want from me, baby. Whoo. Fly on little wing. Baby, baby. 
11e5fd83-42d3-4f08-aa7f-1cc59d032e7a;Oh, what a feeling I get when I'm with you. You take my heart into everything you do. And it makes me sad for the lonely people. I walked that road for so long. Now I know that I'm one of the lucky people. Your love is making me strong. I've had enough bad love. I need something I can be proud of. I've had enough bad love. No more bad love. And now I see that my life has been so blue. With all the heartaches I had till I met you. But I'm glad to say now that's all behind me. With you here by my side. And there's no more memories to remind me. Your love will keep me alive. I've had enough bad love. I need something I can be proud of. I've had enough bad love. No more bad love. I've had enough bad love. I need something I can be proud of. I've had enough bad love. No more bad love. I've had enough. I've had enough. No more bad love. I've had enough. I've had enough. No more bad love. 
07b5622d-b882-4e63-b4b7-1d8a604a399f;NA
20c8cb00-0a89-423c-96a1-f525f04d25c9;Night after day, day after night. White after black, black after white. Fight after peace, peace after fight. Life after death, death after life. Night after day, day after night. White after black, black after white. Fight after peace, peace after fight. Life after death, death after life. Night after day, day after night. White after black, black after white. Fight after peace, peace after fight. Life after death, death after life. 
4deae05f-9935-4ea9-98e4-fab0aae6ed8f;I don't want to lose you,. This good thing that I've got. If I do, I would surely, surely lose a lot,. 'Cause your love is better than any love I know. It's like thunder, lightning,. The way you love me is frightening. Think I'd better knock on wood, baby. I'm not superstitious about you, I can't take no chance. You got me spinning, baby. Baby, I'm in a trance,. 'Cause your love is better than any love I know. It's like thunder, lightning,. The way you love me is frightening. Think I'd better knock on wood, baby. Ain't no secret, that woman is my loving cup. She sees to it that I get it up. Just one touch from her, you know can do so much. It's like thunder, lightning,. The way you love me is frightening. Think I'd better knock on wood, baby. Think I better knock, knock, knock on wood. Think I better knock, knock, knock on wood. 
